/ Dataset:E:\data\storage\2\5\1\4\0003\Acoustic properties (Vp, Vs, density) - CSV - Point Data.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,Access_Num,Sample_Num,District,Mode,Wet_Dry,Comments,Rock_type,Latitude,Longitude,Prop_Dir,Vib_Dir,Density,V_10,V_20,V_40,V_60,V_80,V_100,V_200,V_400,V_600,V_800,V_1000
-83,48.0000000009,643.0,KAP88-8A,"Kapuskasing, Ont.",S,W,,Tonalite,48.0,-83.0,nF,pF,2.8,*,3.5,3.6,3.6,3.6,3.6,3.7,3.7,3.7,*,*,
-83,48.0000000009,644.0,KAP88-8A,"Kapuskasing, Ont.",P,W,,Tonalite,48.0,-83.0,nF,n.a.,2.8,5.8,5.9,6.0,6.0,6.0,6.0,6.1,6.2,6.2,*,*,
-83,48.0000000009,645.0,KAP88-8A,"Kapuskasing, Ont.",S,D,,Tonalite,48.0,-83.0,nF,pF,2.8,3.4,3.4,3.6,3.6,3.6,3.6,3.6,3.7,3.7,*,*,
-83,48.0000000009,646.0,KAP88-8A,"Kapuskasing, Ont.",P,D,,Tonalite,48.0,-83.0,nF,n.a.,2.8,5.7,5.9,6.1,6.2,6.2,6.3,6.4,6.4,6.5,*,*,
-83,48.0000000009,647.0,KAP88-8B,"Kapuskasing, Ont.",S,D,,Tonalite,48.0,-83.0,pFpL,nF,2.8,3.5,3.7,3.8,3.8,3.9,3.9,3.9,3.9,4.0,*,*,
-83,48.0000000009,648.0,KAP88-8B,"Kapuskasing, Ont.",P,W,,Tonalite,48.0,-83.0,pFpL,n.a.,2.8,6.3,6.4,6.5,6.5,6.5,6.5,6.6,6.7,6.7,*,*,
-83,48.0000000009,649.0,KAP88-8B,"Kapuskasing, Ont.",P,D,,Tonalite,48.0,-83.0,pF,n.a.,2.8,6.0,6.2,6.5,6.6,6.6,6.7,6.8,6.8,6.8,*,*,
-83,48.0000000009,650.0,KAP88-8B,"Kapuskasing, Ont.",S,W,,Tonalite,48.0,-83.0,pFpL,nF,2.8,*,3.8,3.8,3.9,3.9,3.9,3.9,3.9,4.0,*,*,
-83.5,48.0000000009,702.0,KZ-13A,"Kapuskasing, Ont.",S,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,nF,pF,2.9,3.9,3.9,3.9,4.0,4.0,4.0,4.0,4.0,4.0,*,*,
-83.5,48.0000000009,703.0,KZ-13A,"Kapuskasing, Ont.",P,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,nF,n.a.,2.9,*,6.7,7.0,7.1,7.2,7.2,7.3,7.4,7.4,*,*,
-83.5,48.0000000009,704.0,KZ-13B,"Kapuskasing, Ont.",P,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,pF,n.a.,2.9,*,6.6,7.0,7.1,7.1,7.2,7.3,7.3,7.4,*,*,
-83.5,48.0000000009,705.0,KZ-13B,"Kapuskasing, Ont.",S,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,pF,nF,2.9,3.6,3.7,3.8,3.9,3.9,3.9,4.0,4.0,4.0,*,*,
-83.5,48.0000000009,706.0,KZ-13B,"Kapuskasing, Ont.",S,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,pF,pF,2.9,3.6,3.7,3.8,3.9,3.9,3.9,4.0,4.0,4.0,*,*,
-83.5,48.0000000009,707.0,KZ-13C,"Kapuskasing, Ont.",P,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,pF,n.a.,2.9,*,6.3,6.8,6.9,7.0,7.1,7.3,7.3,7.4,*,*,
-83.5,48.0000000009,708.0,KZ-13C,"Kapuskasing, Ont.",S,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,pF,nF,2.9,3.6,3.7,3.8,3.9,3.9,4.0,4.0,4.0,4.0,*,*,
-83.5,48.0000000009,709.0,KZ-13C,"Kapuskasing, Ont.",S,D,"57 plag,43 cpx,tr opq","Gabbroic anorthosite",48.0,-83.5,pF,pF,2.9,3.6,3.7,3.8,3.9,3.9,3.9,4.0,4.0,4.0,*,*,
-82.78,48.0133000009,753.0,KZ-24A,"Kapuskasing, Ont.",P,D,"40.0 hb,30.0 plag,20.0 gt,10.0 cpx,tr ap,tr cal,tr chl,tr opq","Mafic gneiss",48.0,-82.8,nF,n.a.,3.1,*,6.2,6.4,6.6,6.7,6.7,6.9,6.9,7.0,*,*,
-82.78,48.0133000009,754.0,KZ-24A,"Kapuskasing, Ont.",S,D,"40.0 hb,30.0 plag,20.0 gt,10.0 cpx,tr ap,tr cal,tr chl,tr opq","Mafic gneiss",48.0,-82.8,nF,pF,3.1,3.7,3.8,3.8,3.9,3.9,3.9,4.0,4.0,4.0,*,*,
-82.78,48.0133000009,755.0,KZ-24B,"Kapuskasing, Ont.",S,D,"40.0 hb,30.0 plag,20.0 gt,10.0 cpx,tr ap,tr cal,tr chl,tr opq","Mafic gneiss",48.0,-82.8,pF,pF,3.0,*,3.7,3.9,4.0,4.1,4.1,4.2,4.2,4.2,*,*,
-82.78,48.0133000009,756.0,KZ-24B,"Kapuskasing, Ont.",S,D,"40.0 hb,30.0 plag,20.0 gt,10.0 cpx,tr ap,tr cal,tr chl,tr opq","Mafic gneiss",48.0,-82.8,pF,nF,3.0,3.6,3.7,3.8,3.8,3.9,3.9,4.0,4.0,4.0,*,*,
-82.78,48.0133000009,757.0,KZ-24B,"Kapuskasing, Ont.",P,D,"40.0 hb,30.0 plag,20.0 gt,10.0 cpx,tr ap,tr cal,tr chl,tr opq","Mafic gneiss",48.0,-82.8,pF,n.a.,3.0,*,6.8,7.1,7.2,7.3,7.4,7.5,7.6,7.6,*,*,
-82.78,48.0133000009,758.0,KZ-24C,"Kapuskasing, Ont.",P,D,"40.0 hb,30.0 plag,20.0 gt,10.0 cpx,tr ap,tr cal,tr chl,tr opq","Mafic gneiss",48.0,-82.8,pF,n.a.,3.2,*,6.3,6.9,7.1,7.2,7.2,7.4,7.5,7.6,*,*,
-82.7833,48.0100000009,759.0,KZ-25A,"Kapuskasing, Ont.",P,D,"43.3 hb,26.2 cpx,20.6 plag,8.1 gt,0.7 opq,0.5 zir,0.3 qtz,0.2 ap,0.1 spn","Mafic gneiss",48.0,-82.8,nF,n.a.,3.2,*,7.0,7.0,7.1,7.1,7.2,7.2,7.3,7.3,*,*,
-82.7833,48.0100000009,760.0,KZ-25B,"Kapuskasing, Ont.",P,D,"43.3 hb,26.2 cpx,20.6 plag,8.1 gt,0.7 opq,0.5 zir,0.3 qtz,0.2 ap,0.1 spn","Mafic gneiss",48.0,-82.8,pFpL,n.a.,3.2,*,7.1,7.2,7.2,7.3,7.3,7.3,7.4,7.4,*,*,
-82.7833,48.0100000009,761.0,KZ-25C,"Kapuskasing, Ont.",P,D,"43.3 hb,26.2 cpx,20.6 plag,8.1 gt,0.7 opq,0.5 zir,0.3 qtz,0.2 ap,0.1 spn","Mafic gneiss",48.0,-82.8,pFnL,n.a.,3.1,*,7.2,7.3,7.3,7.3,7.3,7.4,7.4,7.4,*,*,
-83.73,48.3450000009,821.0,KZ-39A,"Kapuskasing, Ont.",P,D,"60.5 plag,28.0 qtz,6.0 kf,4.0 bio,1.0 chl,0.5 ep,tr hb,tr opq,tr ap,tr sp","Tonalite-granodiorite gneiss",48.3,-83.7,nF,n.a.,2.7,*,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.5,*,*,
-83.73,48.3450000009,822.0,KZ-39B,"Kapuskasing, Ont.",P,D,"60.5 plag,28.0 qtz,6.0 kf,4.0 bio,1.0 chl,0.5 ep,tr hb,tr opq,tr ap,tr sp","Tonalite-granodiorite gneiss",48.3,-83.7,pFpL,n.a.,2.6,*,6.0,6.2,6.3,6.3,6.4,6.5,6.5,6.6,*,*,
-83.73,48.3450000009,823.0,KZ-39C,"Kapuskasing, Ont.",P,D,"60.5 plag,28.0 qtz,6.0 kf,4.0 bio,1.0 chl,0.5 ep,tr hb,tr opq,tr ap,tr sp","Tonalite-granodiorite gneiss",48.3,-83.7,pFnL,n.a.,2.7,*,6.1,6.3,6.4,6.4,6.5,6.6,6.7,6.7,*,*,
-82.33,48.5000000009,830.0,KC-121xy,"Kidd Creek, Ont.",P,D,"massive, w/80-90 py",Pyrite,48.5,-82.3,pF,n.a.,4.1,*,7.0,7.2,7.2,7.3,7.3,7.4,7.5,7.5,*,*,
-82.33,48.5000000009,831.0,KC-121z,"Kidd Creek, Ont.",P,D,"massive,80-90 py",Pyrite,48.5,-82.3,nF,n.a.,4.3,7.0,7.1,7.2,7.2,7.3,7.3,7.4,7.4,7.4,*,*,
-82.33,48.5000000009,832.0,KC-12xy,"Kidd Creek, Ont.",P,D,"80-90 cpy","Chalcopyrite stringer",48.5,-82.3,pF,n.a.,3.5,5.5,5.6,5.7,5.7,5.8,5.8,5.8,5.9,5.9,*,*,
-82.33,48.5000000009,833.0,KC-12xy,"Kidd Creek, Ont.",S,D,"80-90 cpy","Chalcopyrite stringer",48.5,-82.3,pF,n.a.,3.5,*,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.1,*,*,
-82.33,48.5000000009,834.0,KC-12z,"Kidd Creek, Ont.",P,D,"80-90 cpy","Chalcopyrite stringer",48.5,-82.3,nF,n.a.,3.4,5.4,5.4,5.5,5.5,5.6,5.6,5.8,5.8,5.8,*,*,
-82.33,48.5000000009,835.0,KC-145Fxy,"Kidd Creek, Ont.",S,D,"graphitic w/10-20 py",Lapillistone,48.5,-82.3,pF,n.a.,3.2,3.6,3.7,3.8,3.8,3.8,3.8,3.8,3.8,3.8,*,*,
-82.33,48.5000000009,836.0,KC-145Fxy,"Kidd Creek, Ont.",P,D,"graphitic w/10-20 py",Lapillistone,48.5,-82.3,pF,n.a.,3.2,5.9,6.0,6.1,6.1,6.1,6.2,6.2,6.3,6.3,*,*,
-82.33,48.5000000009,837.0,KC-159Az,"Kidd Creek, Ont.",P,D,"massive w/50 sph.,5-10 cpy","Sphalerite-chalcopyrite ore",48.5,-82.3,nF,n.a.,4.0,5.5,5.7,5.7,5.8,5.8,5.8,5.8,5.9,6.0,*,*,
-82.33,48.5000000009,838.0,KC-181xy,"Kidd Creek, Ont.",S,D,"chloritzed w/3 cpy",Rhyolite,48.5,-82.3,pF,n.a.,2.7,*,3.9,3.9,3.9,3.9,3.9,4.0,4.0,4.0,*,*,
-82.33,48.5000000009,839.0,KC-181xy,"Kidd Creek, Ont.",P,D,"chloritzed w/3 cpy",Rhyolite,48.5,-82.3,pF,n.a.,2.7,*,*,6.0,6.2,6.2,6.2,6.2,6.3,6.3,*,*,
-82.33,48.5000000009,840.0,KC-211z,"Kidd Creek, Ont.",S,D,"lapilli w/10-20 sph + py","Felsic lapilli tuff",48.5,-82.3,nF,n.a.,2.8,*,*,3.5,3.5,3.6,3.6,3.6,3.6,3.6,*,*,
-82.33,48.5000000009,841.0,KC-211z,"Kidd Creek, Ont.",P,D,"10-20 sph+py","Felsic lapilli tuff",48.5,-82.3,nF,n.a.,2.9,6.2,6.3,6.4,6.5,6.5,6.5,6.5,6.6,6.7,*,*,
-82.33,48.5000000009,842.0,KC-211z,"Kidd Creek, Ont.",P,D,"10-20 sph+py","Felsic lapilli tuff",48.5,-82.3,nF,n.a.,2.8,5.4,5.5,5.6,5.6,5.7,5.7,5.8,5.8,5.8,*,*,
-82.33,48.5000000009,843.0,KC-238Axy,"Kidd Creek, Ont.",P,D,"10-20 cpy","Rhyolitic lapillistone",48.5,-82.3,pF,n.a.,3.3,5.5,5.5,5.5,5.6,5.6,5.7,5.7,5.8,5.8,*,*,
-82.33,48.5000000009,844.0,KC-238Axy',"Kidd Creek, Ont.",P,D,"10-20 cpy","Rhyolitic lapillistone",48.5,-82.3,pF,n.a.,3.5,5.3,5.4,5.4,5.5,5.5,5.5,5.5,5.6,5.6,*,*,
-82.33,48.5000000009,845.0,KC-238Az,"Kidd Creek, Ont.",P,D,"10-20 cpy","Rhyolitic lapillistone",48.5,-82.3,nF,n.a.,3.5,5.5,5.7,5.8,5.9,5.9,5.9,6.0,6.0,6.0,*,*,
-82.33,48.5000000009,846.0,KC-301z,"Kidd Creek, Ont.",P,D,"massive, 70-80 py",Pyrite,48.5,-82.3,nF,n.a.,4.2,6.9,6.9,7.0,7.0,7.0,7.1,7.2,7.4,7.4,*,*,
-82.33,48.5000000009,847.0,KC-307xy,"Kidd Creek, Ont.",S,D,"1-3 py",Diorite,48.5,-82.3,pF,n.a.,3.0,3.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.9,*,*,
-82.33,48.5000000009,848.0,KC-307xy,"Kidd Creek, Ont.",P,D,"1-3 py",Diorite,48.5,-82.3,pF,n.a.,3.0,6.5,6.6,6.7,6.7,6.7,6.7,6.7,6.8,6.8,*,*,
-82.33,48.5000000009,849.0,KC-307z,"Kidd Creek, Ont.",P,D,"1-3 py",Diorite,48.5,-82.3,nF,n.a.,3.0,6.6,6.7,6.8,6.8,6.9,6.9,6.9,7.0,7.0,*,*,
-82.33,48.5000000009,850.0,KC-316xy,"Kidd Creek, Ont.",P,D,">95 sph",Sphalerite,48.5,-82.3,pF,n.a.,4.0,5.2,5.3,5.4,5.5,5.5,5.5,5.5,5.5,5.6,*,*,
-82.33,48.5000000009,851.0,KC-316xy,"Kidd Creek, Ont.",S,D,">95 sph",Sphalerite,48.5,-82.3,pF,n.a.,4.0,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,*,*,
-82.33,48.5000000009,852.0,KC-316z,"Kidd Creek, Ont.",P,D,">95 sph",Sphalerite,48.5,-82.3,nF,n.a.,4.0,5.1,5.1,5.3,5.3,5.4,5.4,5.4,5.4,5.5,*,*,
-82.33,48.5000000009,853.0,KC-388xy,"Kidd Creek, Ont.",S,D,,Talc-carbonate,48.5,-82.3,pF,n.a.,2.9,3.4,3.6,3.7,3.7,3.7,3.7,3.8,3.9,3.9,*,*,
-82.33,48.5000000009,854.0,KC-388z,"Kidd Creek, Ont.",P,D,,Talc-carbonate,48.5,-82.3,nF,n.a.,2.9,6.1,6.5,6.7,6.7,6.7,6.7,6.8,6.8,6.9,*,*,
-82.33,48.5000000009,855.0,KC-407Exy,"Kidd Creek, Ont.",P,D,"grey sericitized alt.",Rhyolite,48.5,-82.3,pF,n.a.,2.8,6.1,6.1,6.2,6.2,6.2,6.3,6.3,6.4,6.5,*,*,
-82.33,48.5000000009,856.0,KC-407Ez,"Kidd Creek, Ont.",P,D,"grey sericitized alt.",Rhyolite,48.5,-82.3,nF,n.a.,2.8,5.6,5.7,5.7,5.8,5.8,5.8,5.9,6.0,6.0,*,*,
-82.33,48.5000000009,857.0,KC-407Ez,"Kidd Creek, Ont.",S,D,"grey sericitized alt.",Rhyolite,48.5,-82.3,nF,n.a.,2.8,*,3.5,3.6,3.6,3.6,3.6,3.7,3.7,3.8,*,*,
-82.33,48.5000000009,858.0,KC-465Bxy,"Kidd Creek, Ont.",P,D,"flow banded",Rhyolite,48.5,-82.3,pF,n.a.,2.6,5.8,5.9,5.9,6.0,6.0,6.0,6.1,6.1,6.2,*,*,
-82.33,48.5000000009,859.0,KC-465Bz,"Kidd Creek, Ont.",P,D,"flow banded",Rhyolite,48.5,-82.3,nF,n.a.,2.6,6.1,6.2,6.3,6.3,6.4,6.4,6.4,6.4,6.4,*,*,
-82.33,48.5000000009,860.0,KC-465D,"Kidd Creek, Ont.",P,D,black,Rhyolite,48.5,-82.3,n.a.,n.a.,2.7,6.0,6.0,6.0,6.1,6.1,6.1,6.2,6.3,6.3,*,*,
-82.33,48.5000000009,861.0,KC-470Bxy,"Kidd Creek, Ont.",P,D,"massive, 80 sph,5-15 py","Pyrite ore",48.5,-82.3,pF,n.a.,4.0,5.1,5.1,5.2,5.2,5.2,5.2,5.3,5.4,5.4,*,*,
-82.33,48.5000000009,862.0,KC-470Bz,"Kidd Creek, Ont.",P,D,"massive, 80 sph,5-15 py","Pyrite ore",48.5,-82.3,nF,n.a.,3.4,5.5,5.6,5.7,5.7,5.7,5.7,5.8,5.9,5.9,*,*,
-82.33,48.5000000009,863.0,KC-476Bxy,"Kidd Creek, Ont.",P,D,"w/15-20 bedded sph + py","Graphitic argillite",48.5,-82.3,pF,n.a.,2.9,4.9,5.0,5.1,5.1,5.2,5.2,5.2,5.3,5.4,*,*,
-82.33,48.5000000009,864.0,KC-476Bz,"Kidd Creek, Ont.",P,D,"w/15-20 bedded sph + py","Graphitic argillite",48.5,-82.3,nF,n.a.,3.2,5.0,5.1,5.1,5.1,5.2,5.2,5.3,5.4,5.4,*,*,
-82.33,48.5000000009,865.0,KC-476Cz,"Kidd Creek, Ont.",P,D,"w/20-40 bedded sph + py","Graphitic argillite",48.5,-82.3,nF,n.a.,4.0,5.8,6.0,6.1,6.1,6.2,6.2,6.2,6.2,6.2,*,*,
-82.33,48.5000000009,866.0,KC-478',"Kidd Creek, Ont.",P,D,spotted,Diorite,48.5,-82.3,n.a.,n.a.,3.0,6.4,6.5,6.7,6.7,6.8,6.8,6.9,7.0,7.0,*,*,
-82.33,48.5000000009,867.0,KC-479xy,"Kidd Creek, Ont.",P,D,"altered w/10 py + cpy",Rhyolite,48.5,-82.3,pF,n.a.,2.7,5.5,5.7,5.8,5.8,5.9,5.9,5.9,6.0,6.0,*,*,
-82.33,48.5000000009,868.0,KC-479z,"Kidd Creek, Ont.",P,D,"altered w/10 py + cpy",Rhyolite,48.5,-82.3,nF,n.a.,2.7,5.7,5.8,5.8,5.9,5.9,5.9,6.0,6.1,6.2,*,*,
-82.33,48.5000000009,869.0,KC-480,"Kidd Creek, Ont.",P,D,"semi-massive, 50 py,10 sph, 3-5 cpy","Pyrite-sphalerite ore",48.5,-82.3,n.a.,n.a.,4.2,6.2,6.3,6.4,6.4,6.5,6.5,6.5,6.6,6.7,*,*,
-82.33,48.5000000009,870.0,KC-480',"Kidd Creek, Ont.",P,D,"semi-massive, 50 py,10 sph, 3-5 cpy","Pyrite-sphalerite ore",48.5,-82.3,n.a.,n.a.,4.3,6.4,6.4,6.4,6.6,6.5,6.5,6.7,6.7,6.8,*,*,
-82.33,48.5000000009,871.0,KC-480',"Kidd Creek, Ont.",S,D,"semi-massive, 50 py,10 sph, 3-5 cpy","Pyrite-sphalerite ore",48.5,-82.3,n.a.,n.a.,4.3,*,3.8,3.9,3.9,3.9,3.9,3.9,4.0,4.1,*,*,
-82.33,48.5000000009,872.0,KC-481xy,"Kidd Creek, Ont.",P,D,"5-10 py","Heterolithic lapillistone",48.5,-82.3,pF,n.a.,2.9,6.1,6.1,6.2,6.2,6.3,6.3,6.3,6.4,6.4,*,*,
-82.33,48.5000000009,873.0,KC-481z,"Kidd Creek, Ont.",P,D,"5-10 py","Heterolithic lapillistone",48.5,-82.3,nF,n.a.,2.9,5.4,5.6,5.7,5.8,5.8,5.8,5.9,6.0,6.0,*,*,
-82.33,48.5000000009,874.0,KC-482Axy,"Kidd Creek, Ont.",P,D,"w/black argillite layers",Psammite,48.5,-82.3,pF,n.a.,2.8,*,6.3,6.4,6.4,6.5,6.5,6.6,6.7,6.8,*,*,
-82.33,48.5000000009,875.0,KC-482B,"Kidd Creek, Ont.",P,D,,Psammite,48.5,-82.3,n.a.,n.a.,2.8,6.1,6.2,6.2,6.3,6.3,6.3,6.3,6.3,6.4,*,*,
-82.33,48.5000000009,876.0,KC-482Bz,"Kidd Creek, Ont.",P,D,,Psammite,48.5,-82.3,nF,n.a.,2.8,5.8,5.9,6.0,6.0,6.0,6.0,6.1,6.2,6.2,*,*,
-82.33,48.5000000009,877.0,KC-482Cxy,"Kidd Creek, Ont.",P,D,argillaceous,Greywacke,48.5,-82.3,pF,n.a.,2.8,6.2,6.2,6.3,6.3,6.4,6.4,6.5,6.6,6.6,*,*,
-82.33,48.5000000009,878.0,KC-482Cz,"Kidd Creek, Ont.",P,D,argillaceous,Greywacke,48.5,-82.3,nF,n.a.,2.8,5.6,5.7,5.7,5.8,5.8,5.8,5.9,5.9,6.0,*,*,
-82.33,48.5000000009,879.0,KC-482Cz,"Kidd Creek, Ont.",S,D,argillaceous,Greywacke,48.5,-82.3,nF,n.a.,2.8,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.5,3.5,*,*,
-82.33,48.5000000009,880.0,KC-484,"Kidd Creek, Ont.",P,D,,Talc-carbonate,48.5,-82.3,n.a.,n.a.,2.9,5.9,5.9,6.0,6.1,6.2,6.2,6.3,6.3,6.4,*,*,
-82.33,48.5000000009,881.0,KC-485,"Kidd Creek, Ont.",P,D,"altered w/5-10 cpy stringers",Rhyolite,48.5,-82.3,n.a.,n.a.,2.7,5.7,5.9,5.9,6.0,6.0,6.0,6.0,6.1,6.1,*,*,
-82.33,48.5000000009,882.0,KC-485,"Kidd Creek, Ont.",S,D,"altered w/5-10 cpy stringers",Rhyolite,48.5,-82.3,n.a.,n.a.,2.7,*,3.7,3.8,3.8,3.9,3.9,3.9,3.9,3.9,*,*,
-82.33,48.5000000009,883.0,KC-486xy,"Kidd Creek, Ont.",P,D,"massive, 90 cpy",Chalcopyrite,48.5,-82.3,pF,n.a.,4.0,4.9,5.1,5.2,5.3,5.3,5.3,5.4,5.4,5.4,*,*,
-82.33,48.5000000009,884.0,KC-486xy',"Kidd Creek, Ont.",P,D,"massive, 90 cpy",Chalcopyrite,48.5,-82.3,pF,n.a.,4.0,5.0,5.0,5.2,5.3,5.3,5.3,5.4,5.4,5.4,*,*,
-82.33,48.5000000009,885.0,KC-486z,"Kidd Creek, Ont.",P,D,"massive, 90 cpy",Chalcopyrite,48.5,-82.3,nF,n.a.,4.1,4.7,4.9,5.1,5.1,5.2,5.2,5.2,5.3,*,*,*,
-82.33,48.5000000009,886.0,KC-487,"Kidd Creek, Ont.",P,D,"massive, 95 sph",Sphalerite,48.5,-82.3,n.a.,n.a.,3.9,5.2,5.4,5.4,5.4,5.5,5.5,5.5,5.6,5.6,*,*,
-82.33,48.5000000009,887.0,KC-487,"Kidd Creek, Ont.",S,D,"massive, 95 sph",Sphalerite,48.5,-82.3,n.a.,n.a.,3.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,*,*,
-82.33,48.5000000009,888.0,KC-488,"Kidd Creek, Ont.",P,D,"approx. 75 po",Pyrrhotite,48.5,-82.3,n.a.,n.a.,4.4,4.6,4.7,4.7,4.8,4.8,4.9,4.9,5.0,5.0,*,*,
-82.33,48.5000000009,889.0,KC-489xy,"Kidd Creek, Ont.",P,D,"qtz-phyric, sericitized",Tuff,48.5,-82.3,pF,n.a.,2.7,6.2,6.4,6.5,6.5,6.6,6.6,6.6,6.6,6.7,*,*,
-82.33,48.5000000009,890.0,KC-489xy,"Kidd Creek, Ont.",S,D,"qtz-phyric, sericitized",Tuff,48.5,-82.3,pF,n.a.,2.7,*,3.6,3.6,3.7,3.7,3.7,3.7,3.8,3.8,*,*,
-82.33,48.5000000009,891.0,KC-489z,"Kidd Creek, Ont.",P,D,"qtz-phyric, sericitized",Tuff,48.5,-82.3,nF,n.a.,2.7,5.8,5.9,6.0,6.0,6.1,6.1,6.1,6.2,6.2,*,*,
-82.33,48.5000000009,892.0,KC-490A,"Kidd Creek, Ont.",P,D,volcano-clastic,"Mafic breccia",48.5,-82.3,n.a.,n.a.,2.9,6.3,6.4,6.4,6.5,6.5,6.5,6.5,6.6,6.6,*,*,
-82.33,48.5000000009,893.0,KC-490B,"Kidd Creek, Ont.",P,D,pillow,Basalt,48.5,-82.3,n.a.,n.a.,3.0,6.6,6.6,6.7,6.8,6.8,6.8,6.9,6.9,7.0,*,*,
-82.33,48.5000000009,894.0,KC-513Axy,"Kidd Creek, Ont.",P,D,,"Graphitic argillite",48.5,-82.3,pF,n.a.,2.8,6.3,6.4,6.4,6.5,6.5,6.5,6.6,6.6,6.7,*,*,
-82.33,48.5000000009,895.0,KC-513z',"Kidd Creek, Ont.",P,D,,"Graphitic argillite",48.5,-82.3,nF,n.a.,2.8,5.0,5.1,5.2,5.2,5.3,5.3,5.4,5.4,5.5,*,*,
-82.33,48.5000000009,896.0,KC-525A,"Kidd Creek, Ont.",P,D,altered,Basalt,48.5,-82.3,n.a.,n.a.,2.9,6.1,6.3,6.4,6.4,6.4,6.4,6.4,6.5,6.5,*,*,
-82.33,48.5000000009,897.0,KC-525B,"Kidd Creek, Ont.",P,D,massive,Basalt,48.5,-82.3,n.a.,n.a.,3.0,*,6.7,6.8,6.8,6.8,6.9,7.0,7.0,7.1,*,*,
-82.33,48.5000000009,898.0,KC-525C,"Kidd Creek, Ont.",P,D,"fol.40 degreesto core","Felsic lapilli tuff",48.5,-82.3,n.a.,n.a.,2.7,5.7,5.9,6.0,6.0,6.0,6.1,6.2,6.3,6.3,*,*,
-82.33,48.5000000009,899.0,KC-525D,"Kidd Creek, Ont.",P,D,"porphyritic, fol. 45 degrees to core",Tuff,48.5,-82.3,n.a.,n.a.,2.7,5.7,5.8,5.9,6.0,6.0,6.0,6.1,6.2,6.2,*,*,
-82.33,48.5000000009,900.0,KC-525E,"Kidd Creek, Ont.",P,D,"qtz-plag phyric",Porphyry,48.5,-82.3,n.a.,n.a.,2.8,*,5.8,5.9,5.9,6.0,6.0,6.0,6.1,6.1,*,*,
-82.33,48.5000000009,901.0,KC-525F',"Kidd Creek, Ont.",P,D,"qtz phyric",Tuff,48.5,-82.3,n.a.,n.a.,2.7,5.9,5.9,6.0,6.0,6.0,6.0,6.1,6.2,6.2,*,*,
-82.33,48.5000000009,902.0,KC-525G,"Kidd Creek, Ont.",P,D,"altered w/calc.",Basalt,48.5,-82.3,n.a.,n.a.,2.8,*,6.1,6.3,6.3,6.3,6.4,6.4,6.5,6.5,*,*,
-82.33,48.5000000009,903.0,KC-525H,"Kidd Creek, Ont.",P,D,"argillaceous graphitic w/5 py",Lapillistone,48.5,-82.3,n.a.,n.a.,2.7,*,5.6,5.7,5.7,5.7,5.8,5.8,5.9,5.9,*,*,
-82.33,48.5000000009,904.0,KC-525I,"Kidd Creek, Ont.",P,D,"56 py in graphitic argillite",Pyrite,48.5,-82.3,n.a.,n.a.,4.0,*,6.4,6.6,6.6,6.7,6.7,6.8,6.8,6.9,*,*,
-82.33,48.5000000009,905.0,KC-525I',"Kidd Creek, Ont.",P,D,"62 py in graphitic argillite",Pyrite,48.5,-82.3,n.a.,n.a.,4.2,6.6,6.8,6.9,7.0,7.0,7.0,7.1,7.2,7.2,*,*,
-82.33,48.5000000009,906.0,KC-525J,"Kidd Creek, Ont.",P,D,,Talc-carbonate,48.5,-82.3,n.a.,n.a.,2.9,5.2,5.5,5.6,5.6,5.7,5.7,5.8,5.9,6.0,*,*,
-82.33,48.5000000009,907.0,KC-525K,"Kidd Creek, Ont.",P,D,,Talc-carbonate,48.5,-82.3,n.a.,n.a.,2.9,5.6,5.7,5.8,5.9,6.0,6.0,6.1,6.2,6.2,*,*,
-82.33,48.5000000009,908.0,KC-525L,"Kidd Creek, Ont.",P,D,,Basalt,48.5,-82.3,n.a.,n.a.,3.0,*,6.6,6.7,6.7,6.7,6.8,6.8,6.9,6.9,*,*,
-82.33,48.5000000009,909.0,KC-57Exy,"Kidd Creek, Ont.",P,D,"massive-laminated w/30-40 sph,10 po,10-15 py","Sphalerite ore",48.5,-82.3,pF,n.a.,3.9,5.6,6.0,6.1,6.1,6.1,6.1,6.2,6.2,6.3,*,*,
