/ Dataset:E:\data\storage\3\5\1\4\0003\Densities and Magnetic Susceptibilities - CSV - Point Data - 08JUL2014.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-75.0017465021,59.5855595196,,2-MP,*,*,,,*,,0.0,59.6,-75.0,*,
-74.8309012631,59.5981592023,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.8420323088,59.5958087319,,2-MP,*,*,,,*,,0.2,59.6,-74.8,*,
-74.9925772517,59.5533627355,,2-MP,*,*,,,*,,0.1,59.6,-75.0,*,
-74.9925772517,59.5533627355,,2-MP,*,*,,,*,,0.1,59.6,-75.0,*,
-74.912860324,59.5495445289,,2-MP,*,*,,,*,,0.0,59.5,-74.9,*,
-74.912860324,59.5495445289,,2-MP,*,*,,,*,,0.0,59.5,-74.9,*,
-74.9721256308,59.5489630811,,2-MP,*,*,,,*,,0.0,59.5,-75.0,*,
-75.0246886475,59.5659677874,,2-MP,*,*,,,*,,0.0,59.6,-75.0,*,
-74.6794628018,59.4203799648,,2-MP,*,*,,,*,,0.0,59.4,-74.7,*,
-74.6734420406,59.426970303,,2-MP,*,*,,,*,,0.0,59.4,-74.7,*,
-74.6717008302,59.4681921021,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.6717008302,59.4681921021,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.664490156,59.4676621856,,2-MP,*,*,,,*,,0.2,59.5,-74.7,*,
-74.664490156,59.4676621856,,2-MP,*,*,,,*,,0.2,59.5,-74.7,*,
-74.6716807612,59.4708522174,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.6734420406,59.426970303,,2-MP,*,*,,,*,,0.7,59.4,-74.7,*,
-74.6622599621,59.4669021848,,2-MP,*,*,,,*,,0.2,59.5,-74.7,*,
-74.6622599621,59.4669021848,,2-MP,*,*,,,*,,0.2,59.5,-74.7,*,
-74.6660103384,59.4661520968,,2-MP,*,*,,,*,,0.2,59.5,-74.7,*,
-74.8070239944,59.4602218182,,2-MP,*,*,,,*,,0.0,59.5,-74.8,*,
-74.6660103384,59.4661520968,,2-MP,*,*,,,*,,0.2,59.5,-74.7,*,
-74.8070239944,59.4602218182,,2-MP,*,*,,,*,,0.0,59.5,-74.8,*,
-74.6734420406,59.426970303,,2-MP,*,*,,,*,,0.4,59.4,-74.7,*,
-74.6675612955,59.433690655,,2-MP,*,*,,,*,,0.4,59.4,-74.7,*,
-74.6615306582,59.4356408061,,2-MP,*,*,,,*,,0.1,59.4,-74.7,*,
-74.6615306582,59.4356408061,,2-MP,*,*,,,*,,0.0,59.4,-74.7,*,
-74.6734420406,59.426970303,,2-MP,*,*,,,*,,0.0,59.4,-74.7,*,
-74.6734420406,59.426970303,,2-MP,*,*,,,*,,0.1,59.4,-74.7,*,
-74.6734420406,59.426970303,,2-MP,*,*,,,*,,0.0,59.4,-74.7,*,
-74.4974570144,59.4175704546,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.5010174764,59.4074600839,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.5730429291,59.4163701312,,2-MP,*,*,,,*,,0.0,59.4,-74.6,*,
-74.5430907193,59.4097900419,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.4954959014,59.4704923648,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5029765292,59.46763219,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5039565681,59.4696322505,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5941434706,59.4715314086,,2-MP,*,*,,,*,,0.1,59.5,-74.6,*,
-74.4996761946,59.4720523785,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5883031189,59.4666313437,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.5886037645,59.4353505521,,2-MP,*,*,,,*,,0.0,59.4,-74.6,*,
-74.5886037645,59.4353505521,,2-MP,*,*,,,*,,0.0,59.4,-74.6,*,
-74.4974265077,59.4453114459,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.5976643005,59.4436807,,2-MP,*,*,,,*,,0.0,59.4,-74.6,*,
-74.4974265077,59.4453114459,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.5542607969,59.4510612131,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.4974265077,59.4453114459,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.4994067968,59.4378611675,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.6434485596,59.4500116733,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.4974265077,59.4453114459,,2-MP,*,*,,,*,,0.0,59.4,-74.5,*,
-74.5542207339,59.4541713041,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.5797127065,59.454001094,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.7883005441,59.5099815971,,2-MP,*,*,,,*,,0.0,59.5,-74.8,*,
-74.6905516112,59.5064433898,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.6905516112,59.5064433898,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.6913517028,59.5057833474,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.6913517028,59.5057833474,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.7601387514,59.4843113176,,2-MP,*,*,,,*,,0.0,59.5,-74.8,*,
-74.7687098254,59.4759909111,,2-MP,*,*,,,*,,0.0,59.5,-74.8,*,
-74.6668496196,59.4982734917,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.6668496196,59.4982734917,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.7648993925,59.4782510436,,2-MP,*,*,,,*,,0.1,59.5,-74.8,*,
-74.7648993925,59.4782510436,,2-MP,*,*,,,*,,0.0,59.5,-74.8,*,
-74.6668496196,59.4982734917,,2-MP,*,*,,,*,,0.0,59.5,-74.7,*,
-74.6091739943,59.5103651674,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.6082938894,59.5115052428,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.605023597,59.5110552852,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.6091739943,59.5103651674,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.5250971656,59.5246738332,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5247571398,59.5246738387,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5247571398,59.5246738387,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.6194448571,59.5143351597,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.5250971656,59.5246738332,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.6166745838,59.5151952589,,2-MP,*,*,,,*,,0.0,59.5,-74.6,*,
-74.4973759673,59.4748225008,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5340688062,59.4738320862,,2-MP,*,*,paragneiss,,*,,0.0,59.5,-74.5,*,
-74.498276013,59.4761125374,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5048964695,59.4789625666,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.4990059866,59.4806426907,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.5331587255,59.4744021136,,2-MP,*,*,paragneiss,,*,,0.0,59.5,-74.5,*,
-74.460132139,59.5300851022,,2-MP,*,*,,,*,,0.2,59.5,-74.5,*,
-74.3558149102,59.4167606455,,2-MP,*,*,granite_gneiss,,*,,0.0,59.4,-74.4,*,
-74.4804550008,59.4561219729,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.4761545354,59.463622295,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.4528520321,59.5044141755,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.4559222664,59.504414133,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.7557635503,59.6327650894,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.7633840834,59.6353651257,,2-MP,*,*,,,*,,0.1,59.6,-74.8,*,
-74.5337960082,59.619085048,,2-MP,*,*,granite,,*,,0.0,59.6,-74.5,*,
-74.7571039826,59.623904789,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.7582344055,59.6148844868,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.6955284526,59.6369556321,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.6435837893,59.6532467182,,2-MP,*,*,,,*,,0.0,59.7,-74.6,*,
-74.683807442,59.6386357795,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.8124495293,59.6019240032,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.6885801688,59.5541453936,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.7423135044,59.6021341146,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.7766174697,59.5711137031,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.7889276387,59.5984041655,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.7483940517,59.6014040721,,2-MP,*,*,,,*,,0.4,59.6,-74.7,*,
-74.8165999099,59.6013539727,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.6993711379,59.5539151135,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.6993711379,59.5539151135,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.6963708586,59.554345206,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.7972996787,59.5597228207,,2-MP,*,*,,,*,,0.8,59.6,-74.8,*,
-74.7905189882,59.5623430715,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.8194317482,59.5566171825,,2-MP,*,*,,,*,,0.0,59.6,-74.8,*,
-74.7037515115,59.5545450284,,2-MP,*,*,,,*,,0.0,59.6,-74.7,*,
-74.3556029783,59.5446642177,,2-MP,*,*,granite,,*,,0.0,59.5,-74.4,*,
-74.4541314022,59.5463158641,,2-MP,*,*,,,*,,0.0,59.5,-74.5,*,
-74.4279091323,59.5634971059,,2-MP,*,*,,,*,,0.0,59.6,-74.4,*,
-74.4228187779,59.5618071362,,2-MP,*,*,,,*,,0.0,59.6,-74.4,*,
-74.4350798,59.5559366332,,2-MP,*,*,,,*,,0.0,59.6,-74.4,*,
-74.0483686497,58.587529496,,2-MP,*,*,,,*,,0.1,58.6,-74.0,*,
-74.1553743247,58.7899016791,,2-MP,*,*,,,*,,0.0,58.8,-74.2,*,
-73.6797028436,58.7157216506,,2-MP,*,*,granite_gneiss,,*,,0.0,58.7,-73.7,*,
-73.5254696981,58.7655469739,FA-215,2-MP,*,*,tonalite,,*,,0.0,58.8,-73.5,*,
-74.0579999103,58.7818426321,,2-MP,*,*,,,*,,0.1,58.8,-74.1,*,
-74.0436293317,58.7792127122,,2-MP,*,*,,,*,,0.0,58.8,-74.0,*,
-73.8677610012,58.7751712154,CP-180,2-MP,*,*,granodiorite,,*,,0.0,58.8,-73.9,*,
-73.9088207519,58.6221368463,,2-MP,*,*,amphibolite,,*,,0.0,58.6,-73.9,*,
-73.9093707744,58.6221868474,,2-MP,*,*,granulite,,*,,0.0,58.6,-73.9,*,
-74.067937769,58.8467215855,,2-MP,*,*,,,*,,0.1,58.8,-74.1,*,
-74.0816083011,58.8531117848,,2-MP,*,*,,,*,,0.0,58.9,-74.1,*,
-73.8567366214,58.6560778563,CP-181,2-MP,*,*,Pxdiatexite,,*,,0.0,58.7,-73.9,*,
-73.2335052574,58.5984018755,SG-173,2-MP,*,*,granite,,*,,0.0,58.6,-73.2,*,
-72.9807907672,58.7578672609,SG-128,2-MP,*,*,granodiorite,,*,,0.0,58.8,-73.0,*,
-73.0895267422,58.7335614821,SG-163,2-MP,*,*,Pxgranodiorite,,*,,0.0,58.7,-73.1,*,
-73.0940951054,58.6292818158,SG-162,2-MP,*,*,Pxgranodiorite,,*,,0.0,58.6,-73.1,*,
-73.4300445601,58.6165096722,SG-174,2-MP,*,*,granite,,*,,0.0,58.6,-73.4,*,
-72.9145632089,58.656813377,SG-164,2-MP,*,*,granodiorite,,*,,0.0,58.7,-72.9,*,
-73.4962687997,59.0476371962,,2-MP,*,*,granite,,*,,0.0,59.0,-73.5,*,
-73.5043093124,59.0471270459,FA-213,2-MP,*,*,granodiorite,,*,,0.0,59.0,-73.5,*,
-73.6865611617,59.0330641595,,2-MP,*,*,qtz-fsp_gneiss,,*,,0.0,59.0,-73.7,*,
-73.8673286903,59.0747039406,CP-178,2-MP,*,*,granite,,*,,0.0,59.1,-73.9,*,
-73.8620786335,59.0719338547,,2-MP,*,*,granite,,*,,0.0,59.1,-73.9,*,
-73.7467013895,59.1136642486,,2-MP,*,*,pgranodiorite,,*,,0.0,59.1,-73.7,*,
-73.5041623617,58.9345371341,FA-214,2-MP,*,*,granodiorite,,*,,0.0,58.9,-73.5,*,
-73.8507244937,58.9214025643,CP-179,2-MP,*,*,granodiorite,,*,,0.0,58.9,-73.9,*,
-74.1381112732,58.8611120909,,2-MP,*,*,,,*,,0.0,58.9,-74.1,*,
-74.1101397203,58.8592119941,,2-MP,*,*,,,*,,0.0,58.9,-74.1,*,
-74.1101397203,58.8592119941,,2-MP,*,*,,,*,,0.1,58.9,-74.1,*,
-73.1480878075,59.0802508475,SG-124,2-MP,*,*,diabase,,*,,0.0,59.1,-73.1,*,
-72.964712639,59.0087687338,SG-131,2-MP,*,*,Pxgranodiorite,,*,,0.1,59.0,-73.0,*,
-73.3421678942,59.1198596365,,2-MP,*,*,granite,,*,,0.0,59.1,-73.3,*,
-73.3417278796,59.1192396458,FA-218,2-MP,*,*,Pxgranodiorite,,*,,0.0,59.1,-73.3,*,
-73.3329115297,58.9142604494,FA-217,2-MP,*,*,granodiorite,,*,,0.0,58.9,-73.3,*,
-73.1695814612,58.9113727058,SG-126,2-MP,*,*,granodiorite,,*,,0.0,58.9,-73.2,*,
-72.9681755594,58.8963084338,SG-129,2-MP,*,*,Pxgranodiorite,,*,,0.0,58.9,-73.0,*,
-72.2513752768,58.5806204703,pbac91-16,2-MP,*,*,gdi/qdte,,*,,0.0,58.6,-72.3,*,
-72.4600985411,58.5825327044,CP-216,2-MP,*,*,aplite,,*,,0.0,58.6,-72.5,*,
-72.6646759441,58.8046820902,,2-MP,*,*,granite,,*,,0.0,58.8,-72.7,*,
-72.157117982,58.7905691178,CP-139,2-MP,*,*,granodiorite,,*,,0.0,58.8,-72.2,*,
-72.3326189762,58.8317211526,,2-MP,*,*,granite,,*,,0.0,58.8,-72.3,*,
-72.8190451001,58.7723406158,,2-MP,*,*,granite,,*,,0.0,58.8,-72.8,*,
-72.8195951187,58.7722306012,,2-MP,*,*,granite_gneiss,,*,,0.0,58.8,-72.8,*,
-72.6614663487,58.7790424303,,2-MP,*,*,granite,,*,,0.0,58.8,-72.7,*,
-72.6621263883,58.7789824319,,2-MP,*,*,granite,,*,,0.0,58.8,-72.7,*,
-72.6879603382,58.6375921992,CP-224,2-MP,*,*,Pxdiorite,,*,,0.0,58.6,-72.7,*,
-72.3556696362,58.6425500179,CP-215,2-MP,*,*,Pxgranodiorite,,*,,0.0,58.6,-72.4,*,
-72.2163617624,58.6070283415,pbac91-16,2-MP,*,*,grnt,,*,,0.0,58.6,-72.2,*,
-72.6650981065,58.6900422781,,2-MP,*,*,granite,,*,,0.1,58.7,-72.7,*,
-72.3190947948,58.6885600333,,2-MP,*,*,granite_gneiss,,*,,0.0,58.7,-72.3,*,
-72.0790475717,58.7088678618,pba91-162,2-MP,*,*,gdi,,*,,0.0,58.7,-72.1,*,
-72.1242844516,58.6324176297,CP-96,2-MP,*,*,granodiorite,,*,,0.0,58.6,-72.1,*,
-72.6535224315,59.0621755309,,2-MP,*,*,granite,,*,,0.1,59.1,-72.7,*,
-72.4964714669,59.0584449712,,2-MP,*,*,gabbro,,*,,0.1,59.1,-72.5,*,
-72.1601868809,59.0728426426,CP-137,2-MP,*,*,Pxdiorite,,*,,0.0,59.1,-72.2,*,
-72.3233818977,58.9791536937,,2-MP,*,*,granulite,,*,,0.0,59.0,-72.3,*,
-72.4935760417,58.9532939216,,2-MP,*,*,granite,,*,,0.0,59.0,-72.5,*,
-72.33077693,59.1233451356,,2-MP,*,*,granite_gneiss,,*,,0.0,59.1,-72.3,*,
-72.1567922711,58.9228606202,CP-138,2-MP,*,*,granodiorite,,*,,0.0,58.9,-72.2,*,
-72.1319954527,59.066872317,,2-MP,*,*,amphibolite,,*,,0.0,59.1,-72.1,*,
-73.744228269,59.1813253239,,2-MP,*,*,pgranodiorite,,*,,0.1,59.2,-73.7,*,
-73.5016918484,59.2615891404,,2-MP,*,*,granodiorite,,*,,0.1,59.3,-73.5,*,
-73.8461407561,59.2218061488,,2-MP,*,*,granodiorite,,*,,0.1,59.2,-73.8,*,
-73.8474309733,59.2188360004,CP-177,2-MP,*,*,granodiorite,,*,,0.0,59.2,-73.8,*,
-73.6888865782,59.153065846,,2-MP,*,*,granite_gneiss,,*,,0.1,59.2,-73.7,*,
-73.4974747088,59.3997744986,SG-135,2-MP,*,*,Pxgranodiorite,,*,,0.0,59.4,-73.5,*,
-73.5100250489,59.4022317013,,2-MP,*,*,pgranite,,*,,0.1,59.4,-73.5,*,
-73.6799889333,59.2872986677,,2-MP,*,*,granite_gneiss,,*,,0.1,59.3,-73.7,*,
-73.8369326288,59.3586233917,,2-MP,*,*,pgranite,,*,,0.1,59.4,-73.8,*,
-73.8371327523,59.3566632843,CP-176,2-MP,*,*,Pxgranite,,*,,0.0,59.4,-73.8,*,
-72.9738173811,59.1694085582,SG-132,2-MP,*,*,granodiorite,,*,,0.0,59.2,-73.0,*,
-73.1426443315,59.2499406946,SG-122,2-MP,*,*,Pxgranodiorite,,*,,0.0,59.2,-73.1,*,
-73.4874612701,59.2592794474,FA-212,2-MP,*,*,granodiorite,,*,,0.0,59.3,-73.5,*,
-72.8297064752,59.226959405,,2-MP,*,*,granite,,*,,0.1,59.2,-72.8,*,
-73.1435466373,59.1689685514,,2-MP,*,*,granodiorite,,*,,0.1,59.2,-73.1,*,
-73.1357562717,59.1647484543,SG-123,2-MP,*,*,granodiorite,,*,,0.1,59.2,-73.1,*,
-72.8255509623,59.3846878551,FA-165,2-MP,*,*,granite,,*,,0.0,59.4,-72.8,*,
-72.8228506662,59.3886681303,,2-MP,*,*,granite,,*,,0.0,59.4,-72.8,*,
-73.1356895679,59.3644245135,SG-121,2-MP,*,*,Pxgranodiorite,,*,,0.0,59.4,-73.1,*,
-73.3426017805,59.3196725791,,2-MP,*,*,granodiorite,,*,,0.1,59.3,-73.3,*,
-73.3362416865,59.3142625155,SG-145,2-MP,*,*,Pxgranodiorite,,*,,0.1,59.3,-73.3,*,
-72.8327926966,59.3458656534,,2-MP,*,*,granite_gneiss,,*,,0.1,59.3,-72.8,*,
-72.8329026993,59.3459856578,,2-MP,*,*,basic-inclusion,,*,,0.0,59.3,-72.8,*,
-72.9708434615,59.2771310878,SG-133,2-MP,*,*,granodiorite,,*,,0.0,59.3,-73.0,*,
-73.5119179866,59.630288759,,2-MP,*,*,granite,,*,,0.0,59.6,-73.5,*,
-73.681695831,59.615106748,,2-MP,*,*,granulite,,*,,0.0,59.6,-73.7,*,
-73.6533768924,59.5253363898,,2-MP,*,*,granulite,,*,,0.1,59.5,-73.7,*,
-73.5068511794,59.5144470425,,2-MP,*,*,paragneiss,,*,,0.0,59.5,-73.5,*,
-73.8452603572,59.4166716329,,2-MP,*,*,granite,,*,,0.1,59.4,-73.8,*,
-74.0314556631,59.413322396,,2-MP,*,*,,,*,,0.0,59.4,-74.0,*,
-73.6808503602,59.4548727222,,2-MP,*,*,diorite,,*,,0.1,59.5,-73.7,*,
-74.0952540007,59.4373427542,,2-MP,*,*,,,*,,0.0,59.4,-74.1,*,
-73.5173836878,59.4508337802,SG-136,2-MP,*,*,diabase,,*,,0.0,59.5,-73.5,*,
-73.3276298323,59.6257411734,,2-MP,*,*,granite,,*,,0.0,59.6,-73.3,*,
-73.1797807515,59.6768730863,,2-MP,*,*,amphibolite,,*,,0.1,59.7,-73.2,*,
-73.1647348537,59.5422610559,,2-MP,*,*,granodiorite,,*,,0.0,59.5,-73.2,*,
-73.0148561121,59.5805497924,,2-MP,*,*,granite_gneiss,,*,,0.0,59.6,-73.0,*,
-73.1720392353,59.4262753312,,2-MP,*,*,pgranodiorite,,*,,0.0,59.4,-73.2,*,
-72.841188868,59.4972829575,,2-MP,*,*,granite,,*,,0.0,59.5,-72.8,*,
-72.8468193369,59.4916923025,FA-166,2-MP,*,*,granite,,*,,0.0,59.5,-72.8,*,
-72.6693947454,59.2658900666,,2-MP,*,*,granulite,,*,,0.1,59.3,-72.7,*,
-72.1765333885,59.211764854,CP-136,2-MP,*,*,Pxdiorite,,*,,0.0,59.2,-72.2,*,
-72.4950090435,59.3774321719,,2-MP,*,*,diorite,,*,,0.1,59.4,-72.5,*,
-72.1552192334,59.2843961318,FA-164,2-MP,*,*,granodiorite,,*,,0.0,59.3,-72.2,*,
-72.4869187287,59.370622041,,2-MP,*,*,granite,,*,,0.0,59.4,-72.5,*,
-72.1761870545,59.3726578482,,2-MP,*,*,granite_gneiss,,*,,0.0,59.4,-72.2,*,
-72.1879478003,59.3716077531,FA-163,2-MP,*,*,granite,,*,,0.0,59.4,-72.2,*,
-72.4873487438,59.3710320498,,2-MP,*,*,granulite,,*,,0.0,59.4,-72.5,*,
-72.6735416431,59.3633942815,,2-MP,*,*,granulite,,*,,0.0,59.4,-72.7,*,
-72.3269385992,59.3429790161,,2-MP,*,*,granite,,*,,0.0,59.3,-72.3,*,
-72.3279586834,59.3426390019,,2-MP,*,*,granulite,,*,,0.0,59.3,-72.3,*,
-72.1474919765,59.2014942924,,2-MP,*,*,granite,,*,,0.0,59.2,-72.1,*,
-72.1538790984,59.285756156,,2-MP,*,*,granodiorite,,*,,0.0,59.3,-72.2,*,
-72.8213434616,59.6359851809,,2-MP,*,*,granodiorite,,*,,0.0,59.6,-72.8,*,
-72.4879599097,59.6341374344,,2-MP,*,*,granite,,*,,0.0,59.6,-72.5,*,
-72.3091769755,59.6209338872,,2-MP,*,*,granodiorite,,*,,0.0,59.6,-72.3,*,
-72.1713064772,59.6524636134,,2-MP,*,*,granodiorite,,*,,0.0,59.7,-72.2,*,
-72.1655308049,59.5138400793,,2-MP,*,*,granite,,*,,0.0,59.5,-72.2,*,
-72.1646507501,59.5138600801,,2-MP,*,*,granite,,*,,0.0,59.5,-72.2,*,
-72.3219358301,59.4087592681,,2-MP,*,*,amphibolite,,*,,0.0,59.4,-72.3,*,
-72.6567663991,59.5025206514,,2-MP,*,*,granodiorite,,*,,0.0,59.5,-72.7,*,
-72.4987550351,59.5028253228,,2-MP,*,*,granodiorite,,*,,0.1,59.5,-72.5,*,
-72.3343330231,59.5040418155,FA-188a,2-MP,*,*,granite,,*,,0.0,59.5,-72.3,*,
-72.5003552286,59.5005552153,FA-179,2-MP,*,*,Pxgranodiorite,,*,,0.0,59.5,-72.5,*,
-72.3204219797,59.505011862,,2-MP,*,*,amphibolite,,*,,0.0,59.5,-72.3,*,
-72.3336629747,59.5040418165,FA-188,2-MP,*,*,Pxdiorite,,*,,0.0,59.5,-72.3,*,
-72.6619069265,59.4964001036,FA-177,2-MP,*,*,granodiorite,,*,,0.0,59.5,-72.7,*,
-72.3205719972,59.5048418572,,2-MP,*,*,amphibolite,,*,,0.0,59.5,-72.3,*,
-76.1754064931,59.8875201859,,2-MP,*,*,granite_gneiss,,*,,0.0,59.9,-76.2,*,
-76.1753064908,59.8872401775,,2-MP,*,*,qtz-fsp_gneiss,,*,,0.1,59.9,-76.2,*,
-76.6204902441,59.8865930322,,2-MP,*,*,granite_gneiss,,*,,0.0,59.9,-76.6,*,
-76.4025261512,59.8920326183,,2-MP,*,*,granulite,,*,,0.0,59.9,-76.4,*,
-76.4034161748,59.8921526177,,2-MP,*,*,paragneiss,,*,,0.0,59.9,-76.4,*,
-76.3400212574,59.7123162588,,2-MP,*,*,granite_gneiss,,*,,0.0,59.7,-76.3,*,
-76.6165602446,59.7138094805,,2-MP,*,*,granite,,*,,0.0,59.7,-76.6,*,
-76.7847929873,59.8052801315,,2-MP,*,*,granite_gneiss,,*,,0.0,59.8,-76.8,*,
-76.7846830342,59.8049401221,,2-MP,*,*,amphibolite,,*,,0.1,59.8,-76.8,*,
-76.5437693964,59.795870222,,2-MP,*,*,granite_gneiss,,*,,0.0,59.8,-76.5,*,
-76.2833611602,59.7994411365,,2-MP,*,*,granulite,,*,,0.1,59.8,-76.3,*,
-76.0432595689,59.7079762863,,2-MP,*,*,granodiorite,,*,,0.1,59.7,-76.0,*,
-76.0862643228,59.8446189186,,2-MP,*,*,granite,,*,,0.0,59.8,-76.1,*,
-75.8909767416,59.8790299592,,2-MP,*,*,granite_gneiss,,*,,0.0,59.9,-75.9,*,
-75.705018403,59.8813491449,,2-MP,*,*,migmatite,,*,,0.0,59.9,-75.7,*,
-75.5580717077,59.8806575483,,2-MP,*,*,gneiss,,*,,0.0,59.9,-75.6,*,
-76.0648931482,59.8846710684,,2-MP,*,*,granite,,*,,0.0,59.9,-76.1,*,
-75.8718923973,59.7134350109,,2-MP,*,*,gneiss,,*,,0.0,59.7,-75.9,*,
-75.8720123994,59.7134950126,,2-MP,*,*,granite_gneiss,,*,,0.0,59.7,-75.9,*,
-75.6118798346,59.7200152397,,2-MP,*,*,granite,,*,,0.0,59.7,-75.6,*,
-76.1042352655,59.8009068821,,2-MP,*,*,paragneiss,,*,,0.0,59.8,-76.1,*,
-76.1035352462,59.8013568988,,2-MP,*,*,paragneiss,,*,,0.0,59.8,-76.1,*,
-75.7403626032,59.7940164693,,2-MP,*,*,paragneiss,,*,,0.0,59.8,-75.7,*,
-76.0335742637,59.7928710333,,2-MP,*,*,paragneiss,,*,,0.0,59.8,-76.0,*,
-76.2666169405,60.2139986906,,2-MP,*,*,granite_gneiss,,*,,0.0,60.2,-76.3,*,
-76.3675485675,60.1315972107,,2-MP,*,*,granite_gneiss,,*,,0.0,60.1,-76.4,*,
-76.508687916,60.2104794291,,2-MP,*,*,granite_gneiss,,*,,0.0,60.2,-76.5,*,
-76.790799893,60.2123909183,,2-MP,*,*,granite_gneiss,,*,,0.0,60.2,-76.8,*,
-76.5504309815,59.9622736182,,2-MP,*,*,granite_gneiss,,*,,0.1,60.0,-76.6,*,
-76.7101695686,59.960745162,,2-MP,*,*,granite_gneiss,,*,,0.0,60.0,-76.7,*,
-76.2977214017,59.975764964,,2-MP,*,*,qtz-fsp_gneiss,,*,,0.0,60.0,-76.3,*,
-76.7914246719,60.1248885629,,2-MP,*,*,gneiss,,*,,0.0,60.1,-76.8,*,
-76.5596202075,60.1241078287,,2-MP,*,*,granite_gneiss,,*,,0.0,60.1,-76.6,*,
-76.5606501346,60.1245178278,,2-MP,*,*,paragneiss,,*,,0.0,60.1,-76.6,*,
-76.4064000662,60.0467258565,,2-MP,*,*,granite,,*,,0.0,60.0,-76.4,*,
-76.2670047286,60.048955291,,2-MP,*,*,paragneiss,,*,,0.0,60.0,-76.3,*,
-76.4836713291,60.05050569,,2-MP,*,*,granite,,*,,0.0,60.1,-76.5,*,
