/ Dataset:E:\data\storage\3\5\1\4\0003\Densities and Magnetic Susceptibilities - CSV - Point Data - 08JUL2014.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-120.411582508,51.6268163974,D008-0040,1-EPB,0.0,0.0,"LIMESTONE     10","TAWEEL L",2.7,,*,51.6,-120.4,*,
-120.282559398,51.6095100224,D008-0043,1-EPB,0.0,0.0,"SLATE         21",NICOLA,2.7,,*,51.6,-120.3,*,
-120.544488784,51.6409130205,D008-0054,1-EPB,0.0,0.0,"GNEISS          ",NICOLA,2.7,,*,51.6,-120.5,*,
-120.452685588,51.6412062709,D008-0042,1-EPB,0.0,0.0,"MARBLE       38-","TAWEEL L",2.8,,*,51.6,-120.5,*,
-120.319827643,51.712450583,D008-0045,1-EPB,0.0,0.0,"LIMESTONE      8",GRIZZLY,2.7,,*,51.7,-120.3,*,
-120.27139288,51.7113358581,D008-0033,1-EPB,0.0,0.0,"ANDESITE       3",FENNELL,3.2,,*,51.7,-120.3,*,
-120.129008143,51.5820208295,D008-0035,1-EPB,0.0,0.0,"MARBLE          ",BLACKPOL,2.9,,*,51.6,-120.1,*,
-120.042377516,51.5821229011,D008-0042,1-EPB,0.0,0.0,"ANDESITE      20",FENNELL,2.9,,*,51.6,-120.0,*,
-120.015420913,51.5859349275,D008-0040,1-EPB,0.0,0.0,"SLATE          7",FENNELL,2.8,,*,51.6,-120.0,*,
-120.171161925,51.5425642108,D008-0035,1-EPB,0.0,0.0,"ANDESITE        ",SKWILATN,3.0,,*,51.5,-120.2,*,
-120.088064435,51.545033901,D008-0038,1-EPB,0.0,0.0,"CHERT          6",FENNEL,2.7,,*,51.5,-120.1,*,
-120.058964172,51.5488041351,D008-0035,1-EPB,0.0,0.0,"MARBLE         3",FENNELL,2.9,,*,51.5,-120.1,*,
-120.044566485,51.5484432363,D008-0036,1-EPB,0.0,0.0,"QUARZITE       5",FENNEL,2.8,,*,51.5,-120.0,*,
-120.150245314,51.7039608764,D008-0035,1-EPB,0.0,0.0,"QTZ MONZONITE  7",RAFT,2.6,,*,51.7,-120.2,*,
-120.20582778,51.6828127591,D008-0035,1-EPB,0.0,0.0,"ANDESITE       3",FENNELL,2.9,,*,51.7,-120.2,*,
-120.094741802,51.6099544286,D008-0042,1-EPB,0.0,0.0,"GREENSTONE   99-",FENNELL,3.1,,*,51.6,-120.1,*,
-120.022159224,51.6153310788,D008-0043,1-EPB,0.0,0.0,"GABBRO        20",FENNELL,3.0,,*,51.6,-120.0,*,
-120.201475205,51.4951738288,D008-0039,1-EPB,0.0,0.0,"LIMESTONE      6",FENNELL,2.9,,*,51.5,-120.2,*,
-120.17380812,51.4999065756,D008-0042,1-EPB,0.0,0.0,"QUARZITE     98-",FENNELL,3.0,,*,51.5,-120.2,*,
-120.073404789,51.4812563281,D008-0041,1-EPB,0.0,0.0,"SLATE        28-",FENNELL,3.0,,*,51.5,-120.1,*,
-120.014068167,51.5184388547,D008-0036,1-EPB,0.0,0.0,"BASALT         7",RAFT,3.0,,*,51.5,-120.0,*,
-120.130211541,51.5055922721,D008-0044,1-EPB,0.0,0.0,"QUARTZITE      1",FENNELL,2.7,,*,51.5,-120.1,*,
-120.07610574,51.4502887852,D008-0042,1-EPB,0.0,0.0,"GABBRO       2-1",FENNELL,2.8,,*,51.5,-120.1,*,
-120.042891702,51.4629477017,D008-0036,1-EPB,0.0,0.0,"GRANITE        4",FENNEL,2.6,,*,51.5,-120.0,*,
-120.103428658,51.4734528443,D008-0041,1-EPB,0.0,0.0,"ANDESITE       2",FENNELL,3.0,,*,51.5,-120.1,*,
-120.178324573,51.4617875125,D008-0042,1-EPB,0.0,0.0,"ANDESITE      19",FENNELL,3.0,,*,51.5,-120.2,*,
-120.049577107,51.4585904164,D001-1035,1-EPB,0.0,7328.0,"MAFIC GNEISS",PR.FELS.INTR.,2.7,,*,51.5,-120.0,*,
-120.858701128,51.7977019557,D008-0055,1-EPB,0.0,0.0,"BASALT          ","CANIM L",2.9,,*,51.8,-120.9,*,
-120.843891682,51.8041738175,D008-0056,1-EPB,0.0,0.0,"DIORITE         ",RAFT,2.8,,*,51.8,-120.8,*,
-120.870256798,51.7372050669,D008-0047,1-EPB,0.0,0.0,"BASALT          ","SKULL H",2.6,,*,51.7,-120.9,*,
-120.770535,51.8207873583,D008-0055,1-EPB,0.0,0.0,"GABBRO          ","SKULL H",3.1,,*,51.8,-120.8,*,
-120.754306704,51.8114879293,D008-0056,1-EPB,0.0,0.0,"VOLC.ULTRAMAF   ","SKULL H",2.5,,*,51.8,-120.8,*,
-120.835887883,51.8197611535,D008-0056,1-EPB,0.0,0.0,"QUARTZITE       ","CANIM L",2.9,,*,51.8,-120.8,*,
-120.883536873,51.8093865422,D008-0046,1-EPB,0.0,0.0,"QUARZITE        ","CANIN L",2.8,,*,51.8,-120.9,*,
-120.818094567,51.8126879365,D008-0054,1-EPB,0.0,0.0,"QUARZITE        ","CANIN L",2.9,,*,51.8,-120.8,*,
-120.843368248,51.7389660931,D008-0046,1-EPB,0.0,0.0,"BASALT          ","SKULL H",2.5,,*,51.7,-120.8,*,
-120.766239511,51.8341976814,D008-0056,1-EPB,0.0,0.0,"QUARTZITE       ","SKULL H.",2.8,,*,51.8,-120.8,*,
-120.503477472,51.7951956921,D008-0057,1-EPB,0.0,0.0,"QUARTZITE       ",RAFT,2.7,,*,51.8,-120.5,*,
-120.499228624,51.8063418975,D008-0057,1-EPB,0.0,0.0,"ULTRAMAFITE     ",RAFT,3.0,,*,51.8,-120.5,*,
-120.48934006,51.7885994729,D008-0057,1-EPB,0.0,0.0,"BRECCIA         ",RAFT,2.9,,*,51.8,-120.5,*,
-120.324033518,51.8249695277,D008-0038,1-EPB,0.0,0.0,"GRANITE        6",RAFT,2.8,,*,51.8,-120.3,*,
-120.22086034,51.7326397353,D008-0032,1-EPB,0.0,0.0,"GRANITE        3",GRIZZLYL,2.6,,*,51.7,-120.2,*,
-120.270677104,51.7472984742,D008-0038,1-EPB,0.0,0.0,"GRANITE        8",RAFT,2.6,,*,51.7,-120.3,*,
-120.479611748,51.8329079522,D008-0054,1-EPB,0.0,0.0,"QUARZITE        ","MANOOD L",2.8,,*,51.8,-120.5,*,
-120.8573068,51.9797761555,D008-0049,1-EPB,0.0,0.0,"GABBRO          ",THUYA,2.8,,*,52.0,-120.9,*,
-120.810679927,51.9654295328,D008-0049,1-EPB,0.0,0.0,"BASALT          ",NICOLA,3.0,,*,52.0,-120.8,*,
-120.774419076,51.9625012239,D008-0049,1-EPB,0.0,0.0,"GNEISS          ","CANIN L",2.7,,*,52.0,-120.8,*,
-120.846822599,51.9705942943,D008-0049,1-EPB,0.0,0.0,"SCHIST          ",THUYA,3.0,,*,52.0,-120.8,*,
-120.622536786,51.9438071668,D008-0052,1-EPB,0.0,0.0,"QUARTZITE       ",HOTFISHL,2.8,,*,51.9,-120.6,*,
-120.866402351,51.972299136,D008-0049,1-EPB,0.0,0.0,"LAMPROPHYRE     ",THUYA,3.2,,*,52.0,-120.9,*,
-120.671096772,51.9784987717,D008-0057,1-EPB,0.0,0.0,"QUARTZITE       ",RAFT,2.6,,*,52.0,-120.7,*,
-120.591277543,51.9161934569,D008-0056,1-EPB,0.0,0.0,"BASALT          ","CANIM L",2.9,,*,51.9,-120.6,*,
-120.638379887,51.9193932607,D008-0052,1-EPB,0.0,0.0,"MUDSTONE        ",HOTFISHL,2.6,,*,51.9,-120.6,*,
-120.637756033,51.903640323,D008-0049,1-EPB,0.0,0.0,"BASALT          ",HOTFISHL,2.6,,*,51.9,-120.6,*,
-120.877831042,51.9306908908,D008-0051,1-EPB,0.0,0.0,"GNEISS          ",THUYA,2.6,,*,51.9,-120.9,*,
-120.623186303,51.9316792938,D008-0052,1-EPB,0.0,0.0,"GNEISS          ",HOTFISHL,2.7,,*,51.9,-120.6,*,
-120.73214499,51.9347191222,D008-0046,1-EPB,0.0,0.0,"MARBLE         F","CANIN L",2.8,,*,51.9,-120.7,*,
-120.594916177,51.9297598858,D008-0055,1-EPB,0.0,0.0,"SCHIST          ","CANIM L",2.6,,*,51.9,-120.6,*,
-120.583778898,51.9205360238,D008-0055,1-EPB,0.0,0.0,"BASALT          ","CANIM L",3.0,,*,51.9,-120.6,*,
-120.825176448,51.8915103286,D008-0045,1-EPB,0.0,0.0,"MARBLE          ","CANIN L",2.8,,*,51.9,-120.8,*,
-120.855185228,51.8718242056,D008-0047,1-EPB,0.0,0.0,"LIMESTONE       ","CANIN L",2.8,,*,51.9,-120.9,*,
-120.373979303,51.9641524976,D008-0035,1-EPB,0.0,0.0,"QTZ MONZONITE  6",RAFT,2.6,,*,52.0,-120.4,*,
-120.238729182,51.9736587792,D008-0041,1-EPB,0.0,0.0,"MARBLE       33-",RAFT,2.2,,*,52.0,-120.2,*,
-120.293129035,51.9771648325,D008-0041,1-EPB,0.0,0.0,"QTZ MONZONITE32-",RAFT,2.6,,*,52.0,-120.3,*,
-120.335730383,51.897186663,D008-0043,1-EPB,0.0,0.0,"GREENSTONE    24",FENNEL,2.8,,*,51.9,-120.3,*,
-120.2488913,51.9266745116,D008-0037,1-EPB,0.0,0.0,"GREENSTONE     7",CARIBOO,2.7,,*,51.9,-120.2,*,
-120.524142059,51.8810735506,D008-0037,1-EPB,0.0,0.0,"GREENSTONE     7","MAHOOD L",2.9,,*,51.9,-120.5,*,
-120.298528716,51.8873460647,D008-0044,1-EPB,0.0,0.0,"PHYLLITE      24",CARIBOO,2.7,,*,51.9,-120.3,*,
-120.379670084,51.8666956467,D008-0037,1-EPB,0.0,0.0,"BASALT         6",FENNELL,2.9,,*,51.9,-120.4,*,
-120.130112585,51.9643097048,D008-0040,1-EPB,0.0,0.0,"PHYLLITE      27","MURITE R",2.6,,*,52.0,-120.1,*,
-120.117029883,51.8277205448,D008-0044,1-EPB,0.0,0.0,"DUNITE        24",CARIBOO,2.8,,*,51.8,-120.1,*,
-120.165463215,51.8077628941,D008-0038,1-EPB,0.0,0.0,"SLATE          6",RAFT,2.6,,*,51.8,-120.2,*,
-120.055908114,51.8190128435,D008-0036,1-EPB,0.0,0.0,"QTZ GABBRO     8",RAFT,2.7,,*,51.8,-120.1,*,
-120.082882503,51.8956909361,D008-0042,1-EPB,0.0,0.0,"GNEISS       35-",KAZA,2.6,,*,51.9,-120.1,*,
-120.159668204,51.8998149387,D008-0038,1-EPB,0.0,0.0,"SHIST          7",CARIBOO,2.8,,*,51.9,-120.2,*,
-120.068826406,51.8436198842,D008-0038,1-EPB,0.0,0.0,"SLATE          7",CARIBOO,2.8,,*,51.8,-120.1,*,
-120.16731109,51.8361382801,D008-0036,1-EPB,0.0,0.0,"DIORITE        6",CARIBOO,2.8,,*,51.8,-120.2,*,
-120.048943114,51.8701080535,D008-0039,1-EPB,0.0,0.0,"PHYLLITE      27",CARIBOO,2.7,,*,51.9,-120.0,*,
-120.019058331,51.8716042055,D008-0039,1-EPB,0.0,0.0,"SCHIST        27","MAHOOD L",2.8,,*,51.9,-120.0,*,
-128.134816603,52.1529846212,D007-0021,1-EPB,0.0,0.0,"SHALE SHATTERED ",,2.6,,*,52.2,-128.1,*,
-128.528179338,52.5963143588,D007-0021,1-EPB,0.0,0.0,"GRANITE GNEISSIC",,2.6,,*,52.6,-128.5,*,
-127.734093963,52.9071929217,D008-0115,1-EPB,0.0,0.0,"TUFF          59",HAZELTON,2.8,,*,52.9,-127.7,*,
-125.919605126,52.2036589971,D008-0160,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.6,,*,52.2,-125.9,*,
-125.936032688,52.2086487401,D008-0161,1-EPB,0.0,0.0,"DIORITE         ","COAST IN",2.7,,*,52.2,-125.9,*,
-125.852219057,52.2143040993,D008-0160,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.7,,*,52.2,-125.9,*,
-125.899874587,52.2153863721,D008-0161,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.6,,*,52.2,-125.9,*,
-125.907626804,52.2219430118,D008-0161,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.6,,*,52.2,-125.9,*,
-125.925312667,52.2237509689,D008-0161,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.7,,*,52.2,-125.9,*,
-125.839166136,52.2505904477,D008-0159,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.6,,*,52.3,-125.8,*,
-125.834672869,52.2605925247,D008-0159,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.7,,*,52.3,-125.8,*,
-125.982979623,52.2537867638,D008-0161,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.4,,*,52.3,-126.0,*,
-125.023508369,52.0178498462,D008-0166,1-EPB,0.0,0.0,"BASALT          ",CLEARWAT,2.6,,*,52.0,-125.0,*,
-125.05450599,52.0105717979,D008-0166,1-EPB,0.0,0.0,"BASALT          ",CLEARWAT,2.6,,*,52.0,-125.1,*,
-125.040984216,52.1299602146,D008-0165,1-EPB,0.0,0.0,"SLATE           ","LONG   L",2.8,,*,52.1,-125.0,*,
-125.712637886,52.3862190276,D008-0160,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.8,,*,52.4,-125.7,*,
-125.664937745,52.3873038064,D008-0160,1-EPB,0.0,0.0,"SLATE           ","COAST IN",2.8,,*,52.4,-125.7,*,
-125.906349542,52.3703697978,D008-0159,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.5,,*,52.4,-125.9,*,
-125.888305435,52.3753055781,D008-0159,1-EPB,0.0,0.0,"BRECCIA         ","COAST IN",2.5,,*,52.4,-125.9,*,
-125.867026353,52.3870683425,D008-0159,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.6,,*,52.4,-125.9,*,
-125.670103659,52.4119153209,D008-0159,1-EPB,0.0,0.0,"DIORITE         ","COAST IN",2.6,,*,52.4,-125.7,*,
-125.626255367,52.416497752,D008-0161,1-EPB,0.0,0.0,"QUARTZ          ","KAPPAN M",2.7,,*,52.4,-125.6,*,
-125.571992238,52.3938620468,D008-0159,1-EPB,0.0,0.0,"SLATE           ","COAST IN",2.6,,*,52.4,-125.6,*,
-125.69497577,52.3978632115,D008-0159,1-EPB,0.0,0.0,"SLATE           ","COAST IN",2.8,,*,52.4,-125.7,*,
-125.647535751,52.4034321158,D008-0159,1-EPB,0.0,0.0,"QUARZITE        ","COAST IN",2.8,,*,52.4,-125.6,*,
-125.566903972,52.4074618954,D008-0159,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.6,,*,52.4,-125.6,*,
-125.857409917,52.2951161919,D008-0158,1-EPB,0.0,0.0,"GNEISS          ","TURNER L",2.7,,*,52.3,-125.9,*,
-125.768677299,52.3421997852,D008-0160,1-EPB,0.0,0.0,"SLATE           ","COAST IN",2.8,,*,52.3,-125.8,*,
-125.952225986,52.3422492548,D008-0160,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.7,,*,52.3,-126.0,*,
-125.650974726,52.3381592894,D008-0160,1-EPB,0.0,0.0,"BASALT          ","COAST IN",2.6,,*,52.3,-125.7,*,
-125.974886003,52.3079528993,D008-0162,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.7,,*,52.3,-126.0,*,
-125.66714132,52.3018227645,D008-0160,1-EPB,0.0,0.0,"DIORITE         ","MOORE CK",2.6,,*,52.3,-125.7,*,
-125.69684408,52.3078906375,D008-0160,1-EPB,0.0,0.0,"QTZ DIORITE     ","COAST IN",2.6,,*,52.3,-125.7,*,
-125.583166043,52.4970319643,D008-0160,1-EPB,0.0,0.0,"QUARZITE        ","COAST IN",2.8,,*,52.5,-125.6,*,
-125.337698336,52.3829950621,D008-0164,1-EPB,0.0,0.0,"BASALT          ","KAPPAN L",2.8,,*,52.4,-125.3,*,
-125.338171586,52.3919753974,D008-0164,1-EPB,0.0,0.0,"QUARZITE        ","KAPPAN L",2.9,,*,52.4,-125.3,*,
-125.223132214,52.3694710238,D008-0167,1-EPB,0.0,0.0,"HORNBLENDE      ","NIMPO  L",2.9,,*,52.4,-125.2,*,
-125.403390251,52.3749313154,D008-0161,1-EPB,0.0,0.0,"SLATE           ","COAST IN",2.9,,*,52.4,-125.4,*,
-125.443079923,52.2954283621,D008-0161,1-EPB,0.0,0.0,"SLATE           ","COAST IN",2.6,,*,52.3,-125.4,*,
-125.420738821,52.2891470604,D008-0161,1-EPB,0.0,0.0,"BASALT          ","KAPPAN M",2.6,,*,52.3,-125.4,*,
-125.277014249,52.3459616275,D008-0167,1-EPB,0.0,0.0,"QUARZITE        ","NIMPO  L",2.9,,*,52.3,-125.3,*,
-125.23012934,52.3625920595,D008-0167,1-EPB,0.0,0.0,"SANDSTONE       ","NIMPO  L",2.8,,*,52.4,-125.2,*,
-125.096675344,52.3358099197,D008-0166,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.7,,*,52.3,-125.1,*,
-125.317198176,52.3564211944,D008-0163,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.6,,*,52.4,-125.3,*,
-125.048816542,52.332602402,D008-0166,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.7,,*,52.3,-125.0,*,
-125.484502065,52.3147995254,D008-0161,1-EPB,0.0,0.0,"TUFF            ","COAST IN",1.9,,*,52.3,-125.5,*,
-127.346817338,53.0798499535,D001-1040,1-EPB,0.0,7154.0,SYENITE,MES.FELS.INTR.,2.8,,*,53.1,-127.3,*,
-126.789651256,53.0488482471,D001-1040,1-EPB,0.0,6548.0,"MAFIC VOLCANIC",MES.FELS.INTR.,2.8,,*,53.0,-126.8,*,
-126.319778807,53.0235296848,D001-1038,1-EPB,0.0,5601.0,BASALT,JUR.SEDIMENTS,2.8,,*,53.0,-126.3,*,
-125.644249355,52.6552996511,D008-0169,1-EPB,0.0,0.0,"BASALT          ",RAINBOW,2.4,,*,52.7,-125.6,*,
-125.895563808,52.653911211,D008-0158,1-EPB,0.0,0.0,"TUFF            ",RAINBOW,2.5,,*,52.7,-125.9,*,
-125.773400497,52.6514430787,D008-0170,1-EPB,0.0,0.0,"BRECCIA         ",RAINBOWL,2.5,,*,52.7,-125.8,*,
-125.744627666,52.6642536062,D008-0169,1-EPB,0.0,0.0,"QUARZITE        ",RAINBOW,2.8,,*,52.7,-125.7,*,
-125.573176428,52.6411305859,D008-0169,1-EPB,0.0,0.0,"SLATE           ",RAINBOW,2.6,,*,52.6,-125.6,*,
-125.898508717,52.6425979982,D008-0158,1-EPB,0.0,0.0,"BASALT          ",RAINBOW,2.5,,*,52.6,-125.9,*,
-125.893352658,52.6764490955,D008-0170,1-EPB,0.0,0.0,"BASALT          ",RAINBOWL,2.4,,*,52.7,-125.9,*,
-125.91181751,52.6759931229,D008-0170,1-EPB,0.0,0.0,"TUFF            ",RAINBOWL,2.5,,*,52.7,-125.9,*,
-125.862626721,52.67494744,D008-0170,1-EPB,0.0,0.0,"TUFF            ",RAINBOWL,2.4,,*,52.7,-125.9,*,
-125.930280698,52.6755388159,D008-0158,1-EPB,0.0,0.0,"TUFF            ",RAINBOW,2.3,,*,52.7,-125.9,*,
-125.836413014,52.5968899704,D008-0158,1-EPB,0.0,0.0,"TUFF            ",RAINBOW,2.5,,*,52.6,-125.8,*,
-125.847767663,52.601117006,D008-0158,1-EPB,0.0,0.0,"SCHIST          ",RAINBOW,2.5,,*,52.6,-125.8,*,
-125.602307195,52.6337478724,D008-0169,1-EPB,0.0,0.0,"BASALT          ",RAINBOW,2.5,,*,52.6,-125.6,*,
-125.832575195,52.6167124346,D001-1040,1-EPB,0.0,7218.0,TRACHYTE,QUATERNARY,2.5,,*,52.6,-125.8,*,
-125.874305528,52.611716835,D008-0158,1-EPB,0.0,0.0,"TUFF            ",RAINBOW,2.8,,*,52.6,-125.9,*,
-125.871062131,52.6185368393,D008-0158,1-EPB,0.0,0.0,"SLATE           ",RAINBOW,2.4,,*,52.6,-125.9,*,
-125.316720557,52.6554183178,D008-0169,1-EPB,0.0,0.0,"BASALT          ","HUMP  MT",2.8,,*,52.7,-125.3,*,
-125.385525054,52.6563019345,D008-0167,1-EPB,0.0,0.0,"QUARZITE        ","HUMP  MT",2.5,,*,52.7,-125.4,*,
-125.489304411,52.6609074638,D008-0169,1-EPB,0.0,0.0,"BASALT          ",LESARD,2.6,,*,52.7,-125.5,*,
-124.908443852,52.6514608904,D008-0158,1-EPB,0.0,0.0,"BASALT          ","ITCH MT",2.6,,*,52.7,-124.9,*,
-125.171436559,52.6626685791,D008-0166,1-EPB,0.0,0.0,"QUARZITE        ","BALDY MT",2.5,,*,52.7,-125.2,*,
-125.016177341,52.6631634882,D008-0165,1-EPB,0.0,0.0,"TUFF            ","ITCHA R.",1.9,,*,52.7,-125.0,*,
-125.493194687,52.6383472892,D008-0169,1-EPB,0.0,0.0,"BASALT          ",LESARD,2.6,,*,52.6,-125.5,*,
-125.551424336,52.6483443654,D008-0169,1-EPB,0.0,0.0,"BASALT          ",LESARD,2.8,,*,52.6,-125.6,*,
-125.02055681,52.6460043216,D008-0165,1-EPB,0.0,0.0,"TUFF            ","ITCHA R.",2.1,,*,52.6,-125.0,*,
-124.982083332,52.7266790961,D008-0165,1-EPB,0.0,0.0,"BASALT-VESIC    ","ITCHA R.",2.5,,*,52.7,-125.0,*,
-125.292692212,52.7188327168,D008-0168,1-EPB,0.0,0.0,"SCHIST          ","SCOT  MT",2.5,,*,52.7,-125.3,*,
-125.305468488,52.680367724,D008-0169,1-EPB,0.0,0.0,"TUFF            ","HUMP  MT",2.8,,*,52.7,-125.3,*,
-124.991542227,52.6905530728,D008-0166,1-EPB,0.0,0.0,"BASALT          ","ITCHA  R",2.6,,*,52.7,-125.0,*,
-125.306034253,52.6911480742,D008-0169,1-EPB,0.0,0.0,"BASALT          ","HUMP  MT",2.5,,*,52.7,-125.3,*,
-125.273882417,52.5708284409,D008-0166,1-EPB,0.0,0.0,"BASALT          ","COAST IW",2.8,,*,52.6,-125.3,*,
-125.471157862,52.6014891964,D008-0164,1-EPB,0.0,0.0,"BASALT          ",LESSARD,2.8,,*,52.6,-125.5,*,
-125.452969076,52.606364546,D008-0164,1-EPB,0.0,0.0,"BASALT          ",LESSARD,2.5,,*,52.6,-125.5,*,
-125.476568566,52.6319509384,D008-0164,1-EPB,0.0,0.0,"SLATE           ",LESSARD,2.7,,*,52.6,-125.5,*,
-125.31434567,52.6105068974,D008-0166,1-EPB,0.0,0.0,"TUFF            ",LESARD,2.0,,*,52.6,-125.3,*,
-124.896685571,52.6359157774,D008-0158,1-EPB,0.0,0.0,"BASALT          ","ITCH MT",2.8,,*,52.6,-124.9,*,
-125.464611971,52.6164627434,D008-0164,1-EPB,0.0,0.0,"SLATE           ",LESSARD,2.7,,*,52.6,-125.5,*,
-125.003243358,52.6229202775,D008-0166,1-EPB,0.0,0.0,"TUFF            ","ITCHA  R",2.5,,*,52.6,-125.0,*,
-125.001501773,52.7465839848,D008-0165,1-EPB,0.0,0.0,"QUARZITE        ","ITCHA R.",2.6,,*,52.7,-125.0,*,
-125.008391678,52.7352301915,D008-0165,1-EPB,0.0,0.0,"QUARZITE        ","ITCHA R.",2.5,,*,52.7,-125.0,*,
-125.359563991,52.7917011486,D008-0167,1-EPB,0.0,0.0,"MYLONITE        ","FAR   MT",2.4,,*,52.8,-125.4,*,
-125.232457724,52.7716850032,D008-0167,1-EPB,0.0,0.0,"SCHIST          ",MIZZENMT,2.4,,*,52.8,-125.2,*,
-125.223287819,52.7808490555,D008-0168,1-EPB,0.0,0.0,"BASALT          ",MIZZENMT,2.5,,*,52.8,-125.2,*,
-125.78055115,52.9961418717,D008-0164,1-EPB,0.0,0.0,"VESIC-BASALT    ","OOTSA  L",2.5,,*,53.0,-125.8,*,
-125.734559467,52.9994600598,D008-0164,1-EPB,0.0,0.0,"TUFF            ","OOTSA  L",2.4,,*,53.0,-125.7,*,
-125.724181782,52.9884587525,D008-0164,1-EPB,0.0,0.0,"BASALT          ","OOTSA  L",2.6,,*,53.0,-125.7,*,
-125.712599283,52.9819776336,D008-0164,1-EPB,0.0,0.0,"QUARTZITE       ","OOTSA  L",2.3,,*,53.0,-125.7,*,
-125.314748539,52.9948976466,D008-0165,1-EPB,0.0,0.0,"QUARZITE        ",HAZELTON,2.8,,*,53.0,-125.3,*,
-125.325675554,52.9901873359,D008-0165,1-EPB,0.0,0.0,"TUFF            ",HAZELTON,2.5,,*,53.0,-125.3,*,
-125.329879553,52.9990973858,D008-0165,1-EPB,0.0,0.0,"TUFF            ",HAZELTON,2.5,,*,53.0,-125.3,*,
-125.47860549,52.8634571708,D008-0166,1-EPB,0.0,0.0,"SLATE           ","COAST IN",2.8,,*,52.9,-125.5,*,
-125.473922518,52.8725478016,D008-0168,1-EPB,0.0,0.0,"SCHIST          ","COAST IN",2.7,,*,52.9,-125.5,*,
-125.40636696,52.8334728062,D008-0167,1-EPB,0.0,0.0,"BASALT          ",RAINBOWL,2.5,,*,52.8,-125.4,*,
-125.440068529,52.8466317316,D008-0167,1-EPB,0.0,0.0,"GABBRO          ","COAST IN",2.6,,*,52.8,-125.4,*,
-125.42763129,52.842032147,D008-0167,1-EPB,0.0,0.0,"SLATE           ",RAINBOWL,2.6,,*,52.8,-125.4,*,
-125.37927768,52.9082033458,D008-0168,1-EPB,0.0,0.0,"BASALT          ",HAZELTON,2.7,,*,52.9,-125.4,*,
-125.374373359,52.9271820471,D008-0168,1-EPB,0.0,0.0,"SANDSTONE       ","RICH  CK",2.7,,*,52.9,-125.4,*,
-125.406263539,52.8986692381,D008-0167,1-EPB,0.0,0.0,"SCHIST          ",HAZELTON,2.8,,*,52.9,-125.4,*,
-125.258933762,52.9249409427,D008-0168,1-EPB,0.0,0.0,"TUFF            ",HAZELTON,2.7,,*,52.9,-125.3,*,
-125.358967063,52.9175988738,D008-0168,1-EPB,0.0,0.0,"SLATE           ",HAZELTON,2.7,,*,52.9,-125.4,*,
-125.355497104,52.9221606761,D008-0168,1-EPB,0.0,0.0,"BASALT          ","RICH  CK",2.6,,*,52.9,-125.4,*,
-125.475921395,52.8814980794,D008-0168,1-EPB,0.0,0.0,"GNEISS          ","COAST IN",2.6,,*,52.9,-125.5,*,
-125.263191164,52.9351977069,D008-0168,1-EPB,0.0,0.0,"SLATE           ",HAZELTON,2.7,,*,52.9,-125.3,*,
-125.355438776,52.9896016883,D008-0165,1-EPB,0.0,0.0,"TUFF            ",HAZELTON,2.7,,*,53.0,-125.4,*,
-129.264864503,53.4279411181,D007-0022,1-EPB,0.0,0.0,"QUARTZITE       ",,2.7,,*,53.4,-129.3,*,
-129.264864503,53.4279411181,D007-0022,1-EPB,0.0,0.0,"DIORITE QTZ     ",,2.6,,*,53.4,-129.3,*,
-129.873200568,53.344601775,D007-0024,1-EPB,0.0,0.0,"GRANITE         ",,2.7,,*,53.3,-129.9,*,
-127.989015759,53.4796785293,D001-1039,1-EPB,0.0,5042.0,GRANITE,MES.FELS.INTR.,2.6,,*,53.5,-128.0,*,
-127.84700896,53.4420140883,D001-1032,1-EPB,0.0,5585.0,"ACID GNEISS",MES.SEDIMENTS,2.6,,*,53.4,-127.8,*,
-127.84700896,53.4420140883,D001-1033,1-EPB,0.0,5585.0,"ACID GNEISS",MES.SEDIMENTS,2.6,,*,53.4,-127.8,*,
-127.991355266,53.5760129634,D001-1039,1-EPB,0.0,5445.0,SYENITE,MES.FELS.INTR.,2.7,,*,53.6,-128.0,*,
