province,longitude,latitude,Almandine,Anhydrite,Anorthosite,Antimony,Apatite,Arsenic,Asbestos,Barite,Barium,Be,Bentonite,Beryllium,Bismuth,Building Stone,Cadmium,Caesium,Calcium Carbonate,Cesium,Chromium,Chrysotile,Clay,Closed between 2020 and 2021,Coal,Cobalt,Copper,Diamond,Diatomite,Dimension Stone,Dolomite,Feldspar,Fireclay,Flagstone,Fluorine,Fluorspar,Fullers Earth,GM68420,GM68420.pdf,Gallium,Garnet,Gemstones,Germanium,Gold,Gold Silver,Granite,Graphite,Gypsum,Ilmenite,Iron,Iron ore,Jade,Lead,Lime,Limestone,Lithium,Magnesia,Magnesitic Dolomite,Magnesium,Magnetite,Mercury,Mica,Molybdenum,Nepheline Syenite,Nephrite,Nickel,Niobium,PM,Palladium,Perlite,Phosphate,Platinum,Potash,Pozzolan,Pumice,Pyrite,Pyrophyllite,Quartz,Radium,Rare Earth Elements (REE),Rhenium,Salt,Selenium,Serpentine,Shale,Siderite,Silica,Silver,Slate,Slerium,Soapstones,Sodium Sulphate,Steatite,Strontium,Sulfur,Sulphur,Sulphure,Talc,Tantalum,Tellerium,Tellurium,Thorium,Tin,Titanium,Tremolite,Tungsten,Uranium,Wollastonite,Zinc,Zircon,geometry,index_right,SiO2_pct,Al2O3_pct,Fe2O3_pct,MgO_pct,CaO_pct,Na2O_pct,K2O_pct,TiO2_pct,P2O5_pct,MnO_pct,Au_ppb,Cu_ppm,Ni_ppm,Co_ppm,Li_ppm,Cr_ppm,Zn_ppm,Pb_ppm,Mo_ppm,As_ppm,Th_ppm,U_ppm,La_ppm,Ce_ppm,Nd_ppm,Nb_ppm,V_ppm,W_ppm,Vp_100_kms,MagSus_SI,Density_gcc,distance,elevation
Alberta,-114.1930729,53.70356602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1228937.864767631 705823.3140975313),37593,11.273333,5.4878488,7.2330465,0.5158842,14.25092,1.9867562,1.422244,0.42097354,1.5106007,0.21804722,398.4695,478.5223,30.48985,23.41304,26.710508,62.81639,26187.283,4111.3467,9.89857,286.58392,13.042982,22.41817,41.936245,375.08627,18.333422,42.368454,75.592155,2.3635452,5.802669,0.0,2.746606,4309.880871587998,711.0
Alberta,-113.7289473,53.8883266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1194221.2294742374 716328.7286169459),38033,11.073426,5.4352255,7.410118,0.5246466,13.774364,1.8178339,1.3997716,0.41787487,1.5095843,0.22003995,618.4912,517.2131,29.951822,25.90852,26.889221,70.87336,26056.658,4401.0786,10.10921,1508.8567,12.992996,22.44169,41.773617,377.12054,18.278065,42.398674,75.79632,2.9120655,5.7953873,0.0,2.7459023,5594.542650779041,713.0
Alberta,-113.5776368,53.70906292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1190504.313845901 694694.2080440577),36725,6.252829,5.557445,6.9769034,1.3355896,18.726553,1.7734244,1.1505691,0.22585635,0.4701717,0.2588801,617.7478,462.9205,23.225502,26.97337,41.90587,58.815228,155.712,339.31342,9.533719,1510.8372,5.2494655,12.682598,26.28859,844.55975,13.360719,35.021908,54.560177,2.8575187,5.7994027,0.0,2.7476575,4721.14546956667,693.0
Alberta,-113.3834964,53.54493837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1183539.8511226862 673838.8206004965),35854,4.9784803,3.969028,6.956974,1.3537436,18.899727,1.7366884,1.139093,0.13643526,0.66159594,0.3067557,611.8217,450.59186,23.14155,26.863214,45.178482,58.775486,154.3028,336.36755,9.629268,1497.8148,4.1529875,10.736706,23.166954,827.39844,11.761688,29.552502,50.25287,2.844271,5.800734,0.0,2.7487962,5221.66630255991,664.0
Alberta,-113.2165395,53.7004071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1168274.8647264328 687089.7043766022),36727,5.0138717,3.9900753,6.9656205,1.3444636,18.809168,1.7562412,1.1570306,0.13622731,0.65936464,0.30542257,614.59216,457.25714,23.18111,26.921747,45.105045,58.776276,155.02684,337.7611,9.572245,1503.8784,4.1476107,10.716231,23.085335,827.65094,11.784209,29.494904,50.138298,2.8506641,5.79642,0.0,2.7476413,3383.054367492669,628.0
Alberta,-113.2133589,52.31971666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1210885.5336938195 541638.7253750424),30183,5.0075693,2.5606647,3.7235956,2.8686643,28.82877,0.18011442,0.19025438,0.12983862,1.0506178,0.4898928,7.0267982,11.972406,24.602074,22.895515,46.520065,45.28755,79.678955,11.144986,15.204156,2.9961793,4.7207103,13.969122,433.02246,1207.6589,9.38769,24.336231,57.267487,1.6022724,5.847108,0.0,2.7740633,1862.867538745424,807.0
Alberta,-112.9243772,53.9065452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1143761.3812529582 703454.599300266),37166,29.547112,11.267158,3.1619928,1.2966846,9.255775,2.2179887,3.5354981,0.27706832,0.3358968,0.23105642,11291.876,415.69623,55.399338,22.20404,45.12881,108.21147,114.94485,21.787119,10.930313,14.240773,8.872624,5.1089973,32.439457,328.33365,20.734938,24.113398,43.310642,1.961076,5.790503,0.0,2.7471066,5107.317226676357,600.0
Alberta,-112.8413593,49.84729193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1262387.396978109 272300.3214701954),18406,26.206608,2.6822314,0.780234,0.6822927,27.269947,0.49877858,0.56313926,0.15316303,12.971378,0.029679812,10.471053,28.808954,32.258404,25.70995,40.883423,42.955517,82.857735,18.01864,3.455433,5.28765,9.240732,25.912003,138.66505,115.61703,7.046073,6.3686185,77.174614,1.6419753,5.9001193,0.0,2.7846014,3315.294136479789,900.0
Alberta,-112.7678241,51.47988297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1207550.8567369666 444353.6682052902),25823,8.944261,2.4374158,2.4600048,2.0803697,27.682516,0.3183899,0.27152985,0.11948513,1.8963188,0.48005936,9.333459,12.86214,29.985954,24.599663,42.788017,50.37907,85.43645,14.905905,15.44194,3.064123,7.8343754,16.35053,454.21948,739.4702,7.837255,13.038875,60.307194,1.6063833,5.846085,0.0,2.7732162,4995.169454139362,759.0
Alberta,-112.5293468,51.2783727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1197807.1262804312 418466.9116813429),24952,9.094284,2.4341886,2.444928,2.0658402,27.64954,0.3220304,0.27384973,0.11975225,1.9098309,0.47591004,9.353864,12.92332,29.950417,24.610506,42.729713,50.2413,85.18131,15.000339,15.300983,3.0700579,7.9004107,16.315395,454.67245,740.3762,7.813035,12.872041,60.31781,1.6065551,5.878363,0.0,2.7817988,2675.367972097786,859.0
Alberta,-112.5183234,51.32831643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1195574.4799191356 423562.0963434865),24952,9.094284,2.4341886,2.444928,2.0658402,27.64954,0.3220304,0.27384973,0.11975225,1.9098309,0.47591004,9.353864,12.92332,29.950417,24.610506,42.729713,50.2413,85.18131,15.000339,15.300983,3.0700579,7.9004107,16.315395,454.67245,740.3762,7.813035,12.872041,60.31781,1.6065551,5.878363,0.0,2.7817988,5680.955497596022,831.0
Alberta,-112.48251,51.32863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1193182.8571254439 422922.8949758003),24953,9.108221,2.43396,2.4432921,2.0639193,27.646206,0.3224582,0.27407795,0.119772255,1.9117438,0.4755697,9.3547125,12.93219,29.950014,24.611408,42.72729,50.228573,85.17755,15.015502,15.286631,3.0711024,7.910723,16.314808,455.0339,741.0062,7.812028,12.855198,60.320133,1.6065329,5.87712,0.0,2.7816854,4321.301882728951,705.0
Alberta,-112.4402551,52.78737639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1146893.1115528035 576707.4590956258),31933,5.034457,2.556934,3.730139,2.8701096,28.819489,0.1812179,0.19080976,0.13004512,1.0510776,0.4881463,7.0175576,12.017286,24.513031,22.886608,46.514717,45.127476,79.53961,11.171493,15.110369,2.9987974,4.72949,13.9438305,436.49573,1219.1631,9.3854685,24.312998,57.269108,1.6025809,5.8156557,0.0,2.7676432,4527.265328052178,711.0
Alberta,-112.219718,52.48106528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1141750.432909864 540321.2896754788),30190,7.1258917,2.5039485,3.096213,2.6364028,28.292858,0.2516399,0.24245164,0.12456981,1.5756726,0.486957,8.182357,13.252599,27.293245,23.753962,44.654793,47.88759,87.03714,11.8296795,15.29262,3.001072,5.9256654,16.69836,446.46124,973.21796,8.612781,18.593578,61.14836,1.6046879,5.8212137,0.0,2.7692893,1779.847931141912,726.0
Alberta,-112.1930807,52.47596003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1140177.3834964638 539302.6209172091),30190,7.1258917,2.5039485,3.096213,2.6364028,28.292858,0.2516399,0.24245164,0.12456981,1.5756726,0.486957,8.182357,13.252599,27.293245,23.753962,44.654793,47.88759,87.03714,11.8296795,15.29262,3.001072,5.9256654,16.69836,446.46124,973.21796,8.612781,18.593578,61.14836,1.6046879,5.8212137,0.0,2.7692893,719.8085712695282,720.0
Alberta,-112.1788169,49.80567707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1217907.8049963496 254941.90174608538),17538,27.283096,2.6981308,0.8167918,0.67613435,26.312876,0.44216204,0.6316306,0.16787553,13.132443,0.03129014,10.483313,30.130095,35.780373,26.466095,40.88338,44.3749,83.51012,18.253473,3.5421195,6.680552,8.780081,25.942307,141.0538,118.44463,7.046071,6.347164,78.696625,1.6943486,5.8945847,0.0,2.7839093,5366.652068166154,789.0
Alberta,-112.1525496,52.46720085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1137811.6240915346 537648.7289760236),30190,7.1258917,2.5039485,3.096213,2.6364028,28.292858,0.2516399,0.24245164,0.12456981,1.5756726,0.486957,8.182357,13.252599,27.293245,23.753962,44.654793,47.88759,87.03714,11.8296795,15.29262,3.001072,5.9256654,16.69836,446.46124,973.21796,8.612781,18.593578,61.14836,1.6046879,5.8212137,0.0,2.7692893,3212.0689710937327,725.0
Alberta,-112.1247863,49.7904586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1214619.2906810755 252282.15226849134),17539,27.286753,2.6985233,0.8167714,0.6760533,26.310703,0.44246215,0.63140935,0.16787721,13.120326,0.03128234,10.481859,30.109917,35.775032,26.464556,40.88338,44.3725,83.47368,18.247553,3.5418475,6.676683,8.774545,25.929045,140.96252,118.37114,7.046071,6.347127,78.67483,1.6941838,5.8933406,0.0,2.783771,5152.389192588173,807.0
Alberta,-111.7076536,51.47689546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1137303.7089482467 424494.0815398368),24958,9.155421,2.4388423,2.4408405,2.059795,27.635082,0.3239574,0.2750421,0.11990893,2.975812,0.47456023,9.35689,14.18247,29.941412,24.613314,42.72106,50.257008,85.56397,15.126773,15.241355,3.0882583,7.093807,16.259544,465.62152,746.30566,7.809443,12.798635,58.6907,1.6062795,5.8719916,0.0,2.7813263,5240.83322458399,831.0
Alberta,-111.6880825,51.49346416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1135528.352071613 425908.82798660925),25394,9.109434,2.433931,2.44251,2.0619562,27.644737,0.32285467,0.27414346,0.11974824,1.9146283,0.47579208,9.351202,12.947305,29.960035,24.611362,42.73732,50.22683,85.26749,15.041833,15.280777,3.072995,7.9280233,16.328873,456.6103,743.68976,7.816194,12.845191,60.328773,1.6064126,5.870727,0.0,2.781145,6060.753871680081,828.0
Alberta,-110.6735157,53.87536846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1004101.2370410808 662150.5154103554),35436,66.69645,13.998075,3.7074637,2.4786825,2.4568746,3.4133463,3.560214,0.50262463,0.18224002,0.12585533,11750.042,38.005898,44.096798,7.6696534,31.858189,101.74073,89.76442,21.426178,3.0197532,13.9252,19.496851,1.364636,123.2344,246.30882,99.65052,27.584978,27.75404,1.4243745,5.7875876,0.0,2.7653508,4630.896001801356,589.0
Alberta,-110.6331424,52.40542312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1040814.5457040602 505057.5730760878),28892,8.988149,5.19546,2.6628907,2.0116673,18.961395,0.36425298,1.0438479,0.26034606,0.9035288,0.29470894,9.330739,13.192987,25.92878,17.397934,42.668957,47.443058,63.013145,14.734118,10.581468,8.49865,6.5650134,10.204588,37.534775,47.801785,14.090381,13.369111,70.41697,1.4152099,5.8536625,0.0,2.7797275,5009.142916520033,689.0
British Columbia,-133.65358,59.58272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1995631.316939195 1784843.4398080544),84168,54.561337,10.792269,7.341256,3.3994873,4.073229,2.5565383,1.8282641,0.6456991,0.15882494,0.12575267,6.5990996,31.44665,151.11264,32.04755,17.089981,111.24155,127.13656,19.319838,4.135847,138.11249,19.581429,12.629784,28.645433,54.708122,25.108496,30.406376,7.4473257,96.49053,6.336446,0.0,2.847059,6522.308254032961,718.0
British Columbia,-133.60111,58.735833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (-2045619.7749961521 1707787.5921281828),81111,55.898155,2.291046,6.6870866,1.0447978,1.8651452,0.74849814,2.1129503,0.94114536,0.25444055,0.13590258,222.90271,54.796375,20.877827,39.26456,15.057241,18.077505,88.12051,40.546566,1.4901139,46.64022,2.3473487,1.9502217,9.171026,17.120483,7.58679,6.322751,59.703224,185.49396,6.2591524,0.0,2.8309748,4907.110816397976,71.0
British Columbia,-133.52166,59.735833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,POINT (-1980233.1109451517 1794347.9408575427),84606,69.490746,12.329194,2.595352,0.59361845,1.4090791,2.3574631,4.795113,0.25351712,0.07086391,0.050708547,12.73892,51.960464,27.168331,32.275986,17.573587,40.16446,840.06976,135.67357,5.29902,1119.3651,39.278927,16.542978,42.879448,83.03736,33.100998,40.10691,5.136548,95.52715,6.3374457,0.0,2.847379,4353.80998208674,1155.0
British Columbia,-133.27033,59.38272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-1990573.0207244614 1755005.5285838956),83297,57.787693,13.201621,6.2526193,2.4865315,4.9391975,3.0338905,2.0359282,0.70637494,0.14957751,0.11867221,3.7712321,40.377884,41.049126,43.739784,16.641096,53.365906,44.6753,8.70137,4.356138,12.199107,27.211966,13.365894,29.882147,60.424534,27.742401,37.40546,22.724606,65.4497,6.3397307,0.0,2.8481166,5027.187444314448,905.0
British Columbia,-132.29361,58.210833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-2016143.4502321046 1618913.039555904),77190,49.014496,11.270087,25.223366,0.86987406,5.072027,0.21179383,1.1168151,1.0113567,0.30117062,0.17212538,30.503582,67.98357,19.363504,32.78758,11.7796,27.213661,38.184757,12.457121,4.625539,33.676975,1.0446638,0.8170972,7.535971,15.063897,8.766934,8.180716,125.46173,43.659927,6.2679296,0.0,2.8340292,4007.303673358049,1422.0
British Columbia,-131.10888,56.66861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (-2049386.1562469753 1440566.931932253),69339,56.91425,10.553938,7.3886733,1.4369829,6.021437,2.1470432,3.4893808,0.6850296,0.1771725,0.12824033,64.20638,243.25757,20.828653,30.470734,10.088379,50.079784,85.77985,7.889384,3.3389108,10.941618,3.1479726,2.1038222,14.2786665,29.05584,15.635136,7.81664,213.8818,37.018787,6.2755737,0.0,2.8367758,835.5165600553416,315.0
British Columbia,-131.06749,56.62361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (-2049925.288505528 1435102.8883963474),69339,56.91425,10.553938,7.3886733,1.4369829,6.021437,2.1470432,3.4893808,0.6850296,0.1771725,0.12824033,64.20638,243.25757,20.828653,30.470734,10.088379,50.079784,85.77985,7.889384,3.3389108,10.941618,3.1479726,2.1038222,14.2786665,29.05584,15.635136,7.81664,213.8818,37.018787,6.2755737,0.0,2.8367758,4897.783949351362,1247.0
British Columbia,-130.42888,56.653888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (-2015760.701219091 1417481.3739856095),68470,60.299465,14.828289,4.2632203,1.207905,4.7493153,2.5385513,2.9133687,0.72303164,0.18929534,0.11804219,645.8301,346.35544,34.163956,36.239697,6.8500037,36.520126,213.07248,25.257816,3.3050957,114.47213,3.0873861,2.2187283,12.577963,23.657286,19.023941,7.4402566,163.74576,111.97468,6.277917,0.0,2.8375673,4930.744425468928,782.0
