X,Y,OBJECTID,SMDI,NAME,HISTORICNAMES,PRIMARYCOMMODITIES,ASSOCIATEDCOMMODITIES,GROUPING,DISCOVERYTYPE,STATUS,PRODUCTION,RESERVESRESOURCES,UTM13E,UTM13N,WEBLINK,SYMBOLOGY_STATUS,SYMBOLOGY_GROUPING,GLOBALID
700770,6074220,72,0072,777 Mine (Triple 7 Mine),"777 Mine (Triple 7 Mine), Callinan Deposit, Callinan North Deposit, Callinan South Deposit, Callinan East Zone",Copper,"Gold, Lead, Silver, Zinc","Copper, Zinc and/or Lead",,Deposit: Post-Production,Yes,Yes,700770,6074220,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0072,Deposit: Post-Production,Base Metals,{0354784A-97A1-4239-8099-80771F54F12A}
697348.94,6075558.41,73,0073,SULPHIDE Claim No. 4 Trenches,SULPHIDE Claim No. 4 Trenches,Copper,"Gold, Molybdenum, Silver, Zinc",Base Metal (Other),Outcrop grab,Occurrence: Primary Exploration,No,No,697348.94,6075558.41,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0073,Occurrence: Primary Exploration,Base Metals,{0F3AAE22-0F84-4A50-84B8-9AF9D248A405}
696010.98,6078750.38,74,0074,BEAVER Claim No. 24 Cu-Au Showing,BEAVER Claim No. 24 Cu-Au Showing,Copper,"Gold, Silver",Base Metal (Other),Outcrop grab,Occurrence: Primary Exploration,No,No,696010.98,6078750.38,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0074,Occurrence: Primary Exploration,Base Metals,{68546C0D-1638-4F51-9ECB-113B679EDBE0}
696225.98,6077521.39,75,0075,"Beaver claims Drill holes 5, 10, and 11","Beaver claims Drill holes 5, 10, and 11",Copper,"Gold, Silver, Zinc",Base Metal (Other),Drillhole,Occurrence: Primary Exploration,No,No,696225.98,6077521.39,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0075,Occurrence: Primary Exploration,Base Metals,{5AD35A87-964C-422D-A3DD-67F1BA808BDF}
699526.85,6082093.34,76,0076,A-GAIL-BETTY Claims Trenches,A-GAIL-BETTY Claims Trenches,Iron,,Iron,Outcrop grab,Mineral Location,No,No,699526.85,6082093.34,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0076,Mineral Location,Base Metals,{4DD1356E-60A0-4B16-B691-B22AD8A251BB}
697660.92,6083496.32,77,0077,"DEB Claims Nos. 14, 15, 18, 19 Trenches","DEB Claims Nos. 14, 15, 18, 19 Trenches",Iron,"Arsenic, Copper, Zinc",Iron,Outcrop grab,Mineral Location,No,No,697660.92,6083496.32,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0077,Mineral Location,Base Metals,{4F16FDF9-7C85-497D-8FA6-3A92F38AD14F}
683646.46,6040163.8,78,0078,Drill hole E-43-1,Drill hole E-43-1,Iron,,Iron,Drillhole,Mineral Location,No,No,683646.46,6040163.8,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0078,Mineral Location,Base Metals,{1D0BFF1C-9BAD-4781-AF26-6D0B157AC63C}
688922.28,6032022.88,79,0079,M.J. Moreau Drill Hole - Mariache Lake (South End),M.J. Moreau Drill Hole - Mariache Lake (South End),Copper,"Gold, Zinc",Base Metal (Other),Drillhole,Mineral Location,No,No,688922.28,6032022.88,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0079,Mineral Location,Base Metals,{0B9F6DC0-065C-41D4-A2FE-518ED1EE6F80}
689151.25,6060288.58,80,0080,Parres Option Hudson Bay Exploration Drill Hole 2A,Parres Option Hudson Bay Exploration Drill Hole 2A,Silver,Arsenic,Silver,Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,689151.25,6060288.58,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0080,Anomaly,Precious Metals,{DEF53899-EA35-48C3-BBA1-5F528488E1B4}
676192.7,6065459.54,81,0081,"Gull Island Ag Showing, Baby Gull Island Zn-Pb Showing","Gull Island Ag Showing, Baby Gull Island Zn-Pb Showing",Silver,"Copper, Gold, Zinc",Silver,Outcrop grab,Prospect: Primary Exploration,No,No,676192.7,6065459.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0081,Prospect: Primary Exploration,Precious Metals,{C4C3DE65-BDCB-4CD4-9E4D-F37D1C058891}
685254.38,6067369.51,82,0082,V.D. Colclough Drill Hole No. H-6,V.D. Colclough Drill Hole No. H-6,Silver,"Copper, Zinc",Silver,Drillhole,Occurrence: Primary Exploration,No,No,685254.38,6067369.51,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0082,Occurrence: Primary Exploration,Precious Metals,{CC60AF5B-7B35-4DA8-B2F9-F21CAB051EE4}
684458.41,6065789.53,83,0083,Paddy's Island Ag Showing,Paddy's Island Ag Showing,Silver,"Copper, Gold",Silver,Drillhole,Occurrence: Primary Exploration,No,No,684458.41,6065789.53,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0083,Occurrence: Primary Exploration,Precious Metals,{E8CCE6F2-E55E-48B5-B089-1B1FAD42D640}
682669.47,6065716.53,84,0084,JAM-GRAD Claims Drill Holes 1 to 8,JAM-GRAD Claims Drill Holes 1 to 8,Silver,Gold,Silver,Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,682669.47,6065716.53,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0084,Anomaly,Precious Metals,{E8893C90-7558-4473-9111-B90E6A8C46E3}
674188.77,6066310.53,85,0085,Leonard As Showing,Leonard As Showing,Arsenic,Iron,Industrial Material (Other),Trench,Occurrence: Primary Exploration,No,No,674188.77,6066310.53,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0085,Occurrence: Primary Exploration,Industrial Materials,{02B52C13-9C8E-404F-8211-524D307FE4A0}
675857.71,6067148.52,86,0086,"Prince Albert (Monarch) Mine; Pamon Shaft","Prince Albert (Monarch) Mine; Pamon Shaft",Gold,"Arsenic, Copper, Iron, Molybdenum, Silver",Gold,,Deposit: Post-Production,Yes,No,675857.71,6067148.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0086,Deposit: Post-Production,Precious Metals,{3589C924-4492-410A-856E-1FE417E79E15}
689498.23,6062284.56,87,0087,"Mosher South Au Showing, Mosher East Au Showing","Mosher South Au Showing, Mosher East Au Showing",Gold,"Copper, Tungsten",Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,689498.23,6062284.56,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0087,Occurrence: Primary Exploration,Precious Metals,{5E62DBE6-399A-4268-A73E-9FC4DB5D0B57}
682769.47,6064575.54,88,0088,Derby Au Showing or Hoodo Au Showing,Derby Au Showing or Hoodo Au Showing,Gold,"Copper, Lead, Silver",Gold,Outcrop grab,Mineral Location,No,No,682769.47,6064575.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0088,Mineral Location,Precious Metals,{AA98EAE9-4F8D-48BF-9B75-04560843AB91}
676554.69,6069960.49,89,0089,Kent Au Showing or Lode Au Showing,Kent Au Showing or Lode Au Showing,Gold,Arsenic,Gold,Drillhole,Occurrence: Primary Exploration,No,No,676554.69,6069960.49,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0089,Occurrence: Primary Exploration,Precious Metals,{6BFC0990-8156-45F1-B68A-11AF45F9D653}
675176.74,6065791.54,90,0090,Amisk Gold Deposit,"Amisk Gold Deposit, Victory Exploration Adit and Shafts; Amisk Gold Syndicate (AGS) Gold Showing",Gold,"Copper, Lead, Silver, Zinc",Gold,Drillhole,Deposit: Advanced Exploration,No,Yes,675176.74,6065791.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0090,Deposit: Advanced Exploration,Precious Metals,{DDFA71C2-06AB-4B2F-B0EC-0DDA0B9353A7}
676525.69,6068412.51,91,0091,"Duplex No. 1 Au Showing, Martin Au Showing; Duplex Southwest Claude Au Showing; Dave's Point Au Showing","Duplex No. 1 Au Showing, Martin Au Showing; Duplex Southwest Claude Au Showing; Dave's Point Au Showing",Gold,Copper,Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,676525.69,6068412.51,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0091,Occurrence: Primary Exploration,Precious Metals,{CE31AD6D-51CC-4BDF-B2A7-3DE11009314C}
685195.39,6057865.61,92,0092,FOX Claim No. 2 Drill Hole,FOX Claim No. 2 Drill Hole,Gold,Iron,Gold,Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,685195.39,6057865.61,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0092,Anomaly,Precious Metals,{1018E78B-07EA-4EB9-BEC7-326A40978C1B}
673563.8,6061582.58,93,0093,Waverly Island Au Showing,Waverly Island Au Showing,Copper,Gold,Base Metal (Other),Trench,Occurrence: Primary Exploration,No,No,673563.8,6061582.58,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0093,Occurrence: Primary Exploration,Base Metals,{3A1CCABD-AB0F-47E4-9F76-B72D7BB9DA19}
673325.81,6060769.59,94,0094,Sonora Au Showing,Sonora Au Showing,Gold,Arsenic,Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,673325.81,6060769.59,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0094,Occurrence: Primary Exploration,Precious Metals,{8D811C61-39C9-4FCD-8CB1-68256C0F3CD2}
672115.85,6059578.61,95,0095,Bud Au Showing,Bud Au Showing,Gold,Copper,Gold,Trench,Mineral Location,No,No,672115.85,6059578.61,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0095,Mineral Location,Precious Metals,{8824F27D-4A2C-4158-AEDF-1EF3AC883D08}
687383.3,6067859.5,96,0096,SYE or Sunset Exploration Shaft or SYE Au Showing,SYE or Sunset Exploration Shaft or SYE Au Showing,Gold,Iron,Gold,Drillhole,Occurrence: Primary Exploration,No,No,687383.3,6067859.5,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0096,Occurrence: Primary Exploration,Precious Metals,{EDEB98BD-E376-4764-9DEB-37DAFDA17FA9}
674767.76,6062928.57,97,0097,Hannay Island Showings Trenches,Hannay Island Showings Trenches,Gold,Arsenic,Gold,Trench,Mineral Location,No,No,674767.76,6062928.57,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0097,Mineral Location,Precious Metals,{E297B9CE-8FE6-4B18-AE06-FD6F34A75CCB}
675885.72,6064148.55,98,0098,Beaver Au Showing and shaft,Beaver Au Showing and shaft,Gold,"Copper, Silver",Gold,Drillhole,Prospect: Primary Exploration,No,No,675885.72,6064148.55,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0098,Prospect: Primary Exploration,Precious Metals,{9B4EED38-F57C-45A9-87D1-65A1758D9E7C}
691309.17,6063567.55,99,0099,Flash Au-Cu Showing,Flash Au-Cu Showing,Gold,"Copper, Zinc",Gold,Trench,Occurrence: Primary Exploration,No,No,691309.17,6063567.55,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0099,Occurrence: Primary Exploration,Precious Metals,{CDEE76D6-0DBD-403B-B7E2-426DAB72CE19}
679361.59,6069143.5,100,0100,Royal Au Showing,Royal Au Showing,Gold,"Arsenic, Iron",Gold,Trench,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,679361.59,6069143.5,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0100,Anomaly,Precious Metals,{447B26FF-133C-4013-ACD5-2342DEEBCD7C}
686354.34,6068931.49,101,0101,Mitchell Au Showings,Mitchell Au Showings,Gold,,Gold,Drillhole,Occurrence: Primary Exploration,No,No,686354.34,6068931.49,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0101,Occurrence: Primary Exploration,Precious Metals,{13566987-D0A2-47E2-BB6C-F8918594B83C}
683958.43,6059579.6,102,0102,"Grand Lode Au Showing or SMDC C Zone, Lucky Strike Au Showing or SMDC B Zone, SMDC A Zone","Grand Lode Au Showing or SMDC C Zone, Lucky Strike Au Showing or SMDC B Zone, SMDC A Zone",Gold,,Gold,Trench,Occurrence: Primary Exploration,No,No,683958.43,6059579.6,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0102,Occurrence: Primary Exploration,Precious Metals,{51E7A627-EE76-42E4-8BEE-E456A3768F16}
675479.73,6065370.54,103,0103,Drill Holes SR-8 and SR-9,Drill Holes SR-8 and SR-9,Gold,Silver,Gold,Drillhole,Occurrence: Primary Exploration,No,No,675479.73,6065370.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0103,Occurrence: Primary Exploration,Precious Metals,{6AC61300-8E48-45C9-B1EC-C44CEC411509}
686633.33,6066497.52,104,0104,Sunrise Exploration Adits or Amisk Gold Syndicate (AGS) Au Showing,Sunrise Exploration Adits or Amisk Gold Syndicate (AGS) Au Showing,Gold,,Gold,Drillhole,Occurrence: Primary Exploration,No,No,686633.33,6066497.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0104,Occurrence: Primary Exploration,Precious Metals,{64F60515-4087-47EC-9741-BDB3412A5926}
677026.67,6067039.52,105,0105,"TCA Au Showing, Glory Hill Au Showing, Clamshell Reef Au Showing, Cayfish Reef Au Showing, Dowada Island Au Showing","TCA Au Showing, Glory Hill Au Showing, Clamshell Reef Au Showing, Cayfish Reef Au Showing, Dowada Island Au Showing",Gold,Silver,Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,677026.67,6067039.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0105,Occurrence: Primary Exploration,Precious Metals,{56B9E3BB-18DB-461C-876C-C41FDE68FB1C}
689771.22,6066473.52,106,0106,DYKE Claims Trench,DYKE Claims Trench,Gold,,Gold,Trench,Mineral Location,No,No,689771.22,6066473.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0106,Mineral Location,Precious Metals,{086CA88B-5462-4D9A-A82A-2C4EDDC9F762}
688817.25,6066990.51,107,0107,Mosher North Au Showing,Mosher North Au Showing,Gold,,Gold,Outcrop grab,Mineral Location,No,No,688817.25,6066990.51,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0107,Mineral Location,Precious Metals,{DF3962E9-6C7B-4813-984C-F314F8418EE0}
677031.67,6064161.55,108,0108,MISSI Claim No. 8 Trenches,MISSI Claim No. 8 Trenches,Gold,,Gold,Trench,Occurrence: Primary Exploration,No,No,677031.67,6064161.55,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0108,Occurrence: Primary Exploration,Precious Metals,{6BFE7AB9-AEC6-4FBE-9217-4439A8CA0124}
676963.68,6064530.55,109,0109,Laurel Lake B Deposit or SMDC B Showing or Baker Zone,Laurel Lake B Deposit or SMDC B Showing or Baker Zone,Gold,"Arsenic, Copper",Gold,Outcrop grab,Deposit: Advanced Exploration,No,Yes,676963.68,6064530.55,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0109,Deposit: Advanced Exploration,Precious Metals,{E06CF36C-6B67-4622-B726-4383F00338DB}
676870.68,6065083.54,110,0110,Laurel Lake C Deposit or SMDC C Showing,Laurel Lake C Deposit or SMDC C Showing,Lead,"Gold, Zinc","Copper, Zinc and/or Lead",Trench,Occurrence: Primary Exploration,No,No,676870.68,6065083.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0110,Occurrence: Primary Exploration,Base Metals,{0256F5B1-2BE9-457B-9047-7E2D72F4D531}
676834.68,6065082.54,111,0111a,Laurel Lake D Deposit or SMDC E Showing or part of Electrum Zone (Laurel D and E Deposits),Laurel Lake D Deposit or SMDC E Showing or part of Electrum Zone (Laurel D and E Deposits),Gold,"Copper, Lead, Zinc",Gold,Trench,Prospect: Primary Exploration,No,Yes,676834.68,6065082.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0111a,Prospect: Primary Exploration,Precious Metals,{C5D81E54-1B8B-46C5-B86F-32179B2D72E6}
676834.68,6065082.54,112,0111b,Laurel Lake E Deposit or SMDC E Showing or part of Electrum Zone (Laurel D and E Deposits),Laurel Lake E Deposit or SMDC E Showing or part of Electrum Zone (Laurel D and E Deposits),Gold,"Copper, Lead, Zinc",Gold,Trench,Deposit: Advanced Exploration,No,Yes,676834.68,6065082.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0111b,Deposit: Advanced Exploration,Precious Metals,{73274204-4AD2-4BE3-BE8F-88C04B851AF0}
676834.68,6065082.54,113,0111c,SMDC V Au Showing,SMDC V Au Showing,Gold,"Copper, Iron, Lead, Zinc",Gold,Outcrop Channel,Occurrence: Primary Exploration,No,No,676834.68,6065082.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0111c,Occurrence: Primary Exploration,Precious Metals,{6049796B-D2EE-4610-8FE6-BED87F3D826D}
693228.1,6056839.61,114,0112,Drill hole BRAIN-7,Drill hole BRAIN-7,Cadmium,"Asbestos, Copper, Nickel, Zinc",Energy Material (Other),Drillhole,Occurrence: Primary Exploration,No,No,693228.1,6056839.61,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0112,Occurrence: Primary Exploration,Other,{365874C8-8CC1-4ECD-9E36-974E06AE02C2}
691341.17,6061123.57,115,0113,Birch Lake Mine,Birch Lake Mine,Copper,"Cadmium, Gold, Selenium, Silver, Tellurium, Zinc","Copper, Zinc and/or Lead",,Deposit: Post-Production,Yes,No,691341.17,6061123.57,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0113,Deposit: Post-Production,Base Metals,{567D0AD6-7C7A-4BB0-929A-B866280349B3}
684140.42,6061722.57,116,0114,HOT Cu-Au Showing,HOT Cu-Au Showing,Copper,"Gold, Lead, Silver",Base Metal (Other),Outcrop grab,Prospect: Primary Exploration,No,No,684140.42,6061722.57,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0114,Prospect: Primary Exploration,Base Metals,{9F3B6845-8ABA-4264-BCF1-71E49442861D}
688225.27,6069163.49,117,0115,"Black Prince Cu-Au Showing, Border Zone Au Showing (Intrusion Associated Shear Hosted Au: Sub-alkaline)","Black Prince Cu-Au Showing, Border Zone Au Showing (Intrusion Associated Shear Hosted Au: Sub-alkaline)",Copper,"Gold, Iron",Base Metal (Other),Outcrop grab,Occurrence: Primary Exploration,No,No,688225.27,6069163.49,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0115,Occurrence: Primary Exploration,Base Metals,{2BD9C385-EE6E-4927-8702-5ADA6EA1A622}
682262.49,6062915.56,118,0116,COUGAL Claims Nos 1 to 4 Trenches,COUGAL Claims Nos 1 to 4 Trenches,Copper,"Gold, Lead, Molybdenum, Silver",Base Metal (Other),Outcrop grab,Prospect: Primary Exploration,No,No,682262.49,6062915.56,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0116,Prospect: Primary Exploration,Base Metals,{3DE7FAC1-4717-475F-8D77-A9B7881BF28F}
691554.16,6062865.55,119,0117,"Flexar Mine; Birch Lake North Zone","Flexar Mine; Birch Lake North Zone",Copper,"Gold, Silver, Zinc","Copper, Zinc and/or Lead",,Deposit: Post-Production,Yes,Yes,691554.16,6062865.55,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0117,Deposit: Post-Production,Base Metals,{92C9AFC2-E1D8-4E38-8B88-13410200B705}
675338.74,6061589.58,120,0118,BAY Claims Trench,BAY Claims Trench,Copper,"Lead, Zinc",Base Metal (Other),Outcrop grab,Mineral Location,No,No,675338.74,6061589.58,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0118,Mineral Location,Base Metals,{2C7016A7-08C3-468A-A922-5B78DB3A1B4D}
689989.21,6065956.52,121,0119a,Curved Lake C Zone,Curved Lake C Zone,Copper,"Gold, Nickel, Silver, Zinc",Base Metal (Other),Drillhole,Occurrence: Primary Exploration,No,No,689989.21,6065956.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0119a,Occurrence: Primary Exploration,Base Metals,{E0373BFD-6252-436D-8E56-95EFB89E46F2}
689989.21,6065956.52,122,0119b,Curved Lake D Zone,Curved Lake D Zone,Copper,"Gold, Nickel, Silver, Zinc",Base Metal (Other),Drillhole,Occurrence: Primary Exploration,No,No,689989.21,6065956.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0119b,Occurrence: Primary Exploration,Base Metals,{01802B91-E362-41F5-B20F-3FE8D1E77C21}
671245.9,6049334.72,123,0120,H.W. Claim No. 4 Trench or Muskeg Bay Prospect,H.W. Claim No. 4 Trench or Muskeg Bay Prospect,Copper,"Gold, Zinc",Base Metal (Other),Trench,Occurrence: Primary Exploration,No,No,671245.9,6049334.72,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0120,Occurrence: Primary Exploration,Base Metals,{9CB9F71B-01BF-4F64-815C-8151921D8A65}
676055.71,6061617.58,124,0121,J.H. Claim No. 7 Cu Showing,J.H. Claim No. 7 Cu Showing,Copper,"Molybdenum, Silver",Base Metal (Other),Outcrop grab,Mineral Location,No,No,676055.71,6061617.58,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0121,Mineral Location,Base Metals,{446BCB16-A806-4F03-8A59-16ADF245A9E8}
679490.59,6065898.53,125,0122,Missi Island Occurrence No. 1 or CAN Claims Occurrence No. 1,Missi Island Occurrence No. 1 or CAN Claims Occurrence No. 1,Copper,"Gold, Silver",Base Metal (Other),Outcrop grab,Occurrence: Primary Exploration,No,No,679490.59,6065898.53,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0122,Occurrence: Primary Exploration,Base Metals,{5063F439-27AD-4A79-A2D1-5F787438856A}
683677.45,6047436.72,126,0123,Drill Holes MER-2 and CAB-17,Drill Holes MER-2 and CAB-17,Copper,Iron,Base Metal (Other),Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,683677.45,6047436.72,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0123,Anomaly,Base Metals,{D0E24DFD-1C7B-4EA4-9D92-D1BFF3CA9A9A}
688232.29,6053472.66,127,0124,"Drill holes MIX-5, -9, -10","Drill holes MIX-5, -9, -10",Copper,Iron,Base Metal (Other),Drillhole,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,688232.29,6053472.66,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0124,Anomaly,Base Metals,{B8ECD61F-D661-413D-83DE-FD4FB485F101}
693562.09,6054903.63,128,0125,"Tanyss Lake Cu Showing or drill holes TIK-110, -113, and -114","Tanyss Lake Cu Showing or drill holes TIK-110, -113, and -114",Copper,"Gold, Silver, Zinc",Base Metal (Other),Drillhole,Prospect: Primary Exploration,No,No,693562.09,6054903.63,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0125,Prospect: Primary Exploration,Base Metals,{A1C83D95-4A99-4527-99E1-6C2D11A584E4}
693190.11,6053092.65,129,0126,Drill holes TIK-128 and TIK-129,Drill holes TIK-128 and TIK-129,Copper,"Iron, Zinc",Base Metal (Other),Drillhole,Occurrence: Primary Exploration,No,No,693190.11,6053092.65,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0126,Occurrence: Primary Exploration,Base Metals,{9892CE3F-4C5C-4E96-B55A-B824AA140E90}
693265.1,6057243.61,130,0127,Drill hole CON-2,Drill hole CON-2,Copper,Iron,Base Metal (Other),Drillhole,Mineral Location,No,No,693265.1,6057243.61,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0127,Mineral Location,Base Metals,{67EC2309-BD73-4A74-9904-DC5C4179D18F}
